step,time,au,av,phase,phase_unwrapped,omega_inst,phase_drift,au_exact,av_exact
0,0,1,0,-0,-0,0,-0,1,-0
1,0.1,0.1152168694594917,-17.69566261081014,1.455597779895303,1.455597779895303,14.55597779895303,-0.3215553953680439,-0.2048954095071392,-17.39448868813488
2,0.2,-0.9734500957449271,-4.077676693278256,2.910109897343132,2.910109897343132,14.54512117447829,-0.6441964531835609,-0.9160357423258035,7.128101765845391
3,0.3,-0.3395326980445528,16.75602464728571,-1.91644949956455,4.366735807615036,14.56625910271904,-0.9647237181750032,0.5802784466011828,14.47345802749197
4,0.4,0.8952103186984189,7.938835687573738,-0.4628531088658691,5.820332198313717,14.53596390698681,-1.288280502739669,0.6782429624367717,-13.05919198490011
5,0.5,0.5458193798073666,-14.92665446539475,0.9945284440379909,7.277713751217577,14.57381552903861,-1.608052125099155,-0.8582161856688175,-9.121921048335061
6,0.6000000000000001,-0.7694350768650865,-11.37843466805432,2.447571190740587,8.730756497920174,14.53042746702595,-1.932162553659905,-0.3265538488202366,16.79727148228092
7,0.7000000000000001,-0.7231232251818506,12.304671701719,-2.377909260055751,10.18846135430342,14.57704856383249,-2.251610872540004,0.9920349548291275,2.238553410405962
8,0.8,0.602803054022477,14.21385388236755,-0.9249425500720541,11.64142806428712,14.52966709983697,-2.575797337819653,-0.07997296780998368,-17.71461011773839
9,0.9,0.8620294196480354,-9.029326569856348,0.5325871895454373,13.09895780390461,14.57529739617492,-2.895420773465508,-0.9592627668512714,5.020731178260665
10,1,-0.4041623593715277,-16.2945090105349,1.985971427495689,14.55234204185486,14.53384237950252,-3.219189710778602,0.4730700426878686,15.65716057614843
11,1.1,-0.9551620690259789,5.274514817445841,-2.840322818507791,16.00923310303097,14.56891061176105,-3.539451824865843,0.76540300660709,-11.43689183419859
12,1.2,0.1840607311017101,17.50994118510792,-1.386114528601069,17.46344139293769,14.54208289906723,-3.862396710222466,-0.7867251676413801,-10.97042730443447
13,1.3,0.9975758974366734,-1.239637858408622,0.06981001252586566,18.91936593406463,14.55924541126935,-4.18362534435888,-0.4430102558201825,15.93247222421941
14,1.4,0.04581444038535313,-17.79559128261775,1.525075711649903,20.37463163318866,14.55265699124036,-4.50551282049819,0.9682667032056582,4.441446462749336
15,1.5,-0.9870186800997822,-2.861071127084976,2.979907292716845,21.82946321425561,14.54831581066946,-4.827834414694589,0.04622345048928297,-17.75253620779753
16,1.6,-0.2732569147094075,17.13630643489245,-1.846942346946059,23.28579888177229,14.56335667516678,-5.148651922441257,-0.9872086488393266,2.833379889424607
17,1.7,0.9240510770918041,6.809853401131799,-0.3931002687025852,24.73964096001576,14.53842078243474,-5.471963019461128,0.358325590256565,16.59144314233163
18,1.8,0.486189479738488,-15.56708534819809,1.064093013890763,26.19683424260911,14.5719328259335,-5.791922912131128,0.8403701117343136,-9.632400963349539
19,1.9,-0.812016571117379,-10.39703566891925,2.517255897973748,27.6499971266921,14.53162884082984,-6.115913203311489,-0.7027015466192911,-12.64417366248669
20,2,-0.6733055539085139,13.17125601309653,-2.308270498533997,29.10765603736394,14.57658910671844,-6.435407467902991,-0.5524094694225964,14.81386724425871
21,2.1,0.6568642420765102,13.43213990660395,-0.8553342078389811,30.56059232805896,14.52936290695016,-6.759624352471324,0.9290738755252193,6.57358687169309
22,2.2,0.824669250860093,-10.07603973093225,0.6023007889074059,32.01822732480534,14.57634996746388,-7.079142530988278,0.1716835250463464,-17.50766279227136
23,2.3,-0.4668325697026424,-15.75399668032244,2.055510464607391,33.47143700050533,14.53209675699986,-7.403086030551641,-0.9994282078652187,0.600892602977625
24,2.4,-0.9322432580931796,6.445782912511664,-2.770548866444586,34.92856297663294,14.57125976127606,-7.723113229687378,0.2378729788007153,17.26142252035756
25,2.5,0.2520122336600777,17.23932692255346,-1.316622879805308,36.38248896327222,14.53925986639282,-8.046340418311445,0.9019500450611089,-7.674465074946361
26,2.6,0.9903153862619993,-2.473263870515002,0.1396166731611401,37.83872851623866,14.56239552966443,-8.367254040608351,-0.6074838264762729,-14.11649719179878
27,2.7,-0.02381010799600318,-17.80924601464502,1.594551543184258,39.29366338626178,14.54934870023115,-8.689472345848579,-0.6530087502714697,13.45927602078638
28,2.8,-0.9958020377421745,-1.630592580278422,3.049712212938486,40.74882405601601,14.55160669754227,-9.011464851357701,0.8750808170735085,8.601009447901463
29,2.9,-0.2056563305433659,17.43350672425456,-1.777447419072934,42.20484973118417,14.56025675168162,-9.332592351452881,0.2944086655392323,-16.9838907267915
30,3,0.9484118778849171,5.647857444311109,-0.32333100648922,43.65896614376788,14.54116412583721,-9.655629114132509,-0.9957267852497296,-1.641166956920665
31,3.1,0.4242024613251428,-16.13204577550656,1.133637898868514,45.11593504912562,14.56968905357732,-9.975813384038126,0.1136310293027102,17.65642587820717
32,3.2,-0.8506612877091457,-9.365229205179221,2.586962742000245,46.56925989225735,14.53324843131731,-10.29964171616974,0.9491618326863378,-5.594274264574774
33,3.3,-0.6202235751930648,13.9739834555008,-2.238654923632549,48.02682753380414,14.57567641546794,-10.61922724988629,-0.5025888340963388,-15.36394364553654
34,3.4,0.7077408346249352,12.58530474085919,-0.7857028187515832,49.47977963868511,14.52952104880963,-10.94342832026867,-0.7432055427345685,11.89027731436844
35,3.5,0.7833109615727638,-11.07390220190259,0.671992618787696,50.93747507622439,14.57695437539284,-11.26288605799274,0.8071476421494846,10.49141716657467
36,3.6,-0.5272395101164389,-15.13710723188146,2.125068647061469,52.39055110449816,14.53076028273769,-11.58696320498232,0.4124438493926857,-16.18956374767953
37,3.7,-0.904804772054422,7.58580199312176,-2.700790612201408,53.84787715241487,14.57326047916708,-11.90679033232895,-0.9761633449895168,-3.857082578929196
38,3.8,0.3187419336379025,16.88513212072472,-1.247119901197834,55.30154786341844,14.53670711003574,-12.23027279658873,-0.01242107275771249,17.77016077670461
39,3.9,0.9782536712850028,-3.694897367782684,0.2094168072053901,56.75808457182166,14.56536708403219,-12.55088926344886,0.9812533865679358,-3.424966159772135
40,4,-0.09331922568746301,-17.73656057166662,1.664028475616027,58.2126962402323,14.5461166841064,-12.87343077030156,-0.3896875561844912,-16.36664108899546
41,4.100000000000001,-0.9997575835399897,-0.3922065853839441,3.119521512630625,59.6681892772469,14.5549303701459,-13.19509090855031,-0.8215630037594202,10.13186541614421
42,4.2,-0.1370586918200896,17.64618441978192,-1.707961845291337,61.12389122650452,14.55701949257628,-13.51654213455604,0.7263565323669013,12.2146956619712
43,4.3,0.9681746241430884,4.458481899481655,-0.2535478052185106,62.57830526657735,14.54414040072832,-13.83928126974655,0.5239087654644226,-15.13733555547351
44,4.4,0.3601588415896706,-16.61879755054998,1.203165007537825,64.03501807933368,14.56712812756329,-14.15972163225356,-0.9410495344553211,-6.011554526999814
45,4.5,-0.8851818624893494,-8.288016531030431,2.656690546722569,65.48854361851842,14.53525539184744,-14.48334926833216,-0.1382753060069775,17.60081540864178
46,4.600000000000001,-0.5641346482808666,14.70896081520005,-2.169062044453241,66.9459763345222,14.57432716003772,-14.80306972759175,0.9977134853533658,-1.201098034626788
47,4.7,0.755186179658843,11.67745574359414,-0.7160482193078942,68.39899015966755,14.53013825145353,-15.12720907770974,-0.270578520297577,-17.10861646131572
48,4.800000000000001,0.7381550582151253,-12.01807817246847,0.7416618267212829,69.85670020569673,14.5771004602917,-15.44665220694391,-0.8868328919129489,8.21205198651041
49,4.9,-0.5850903128739046,-14.44682924931212,2.194647678441019,71.30968605741646,14.52985851719736,-15.77081953048753,0.6339944974033926,13.74339295197572
50,5,-0.8729796375961328,8.689042754867524,-2.631050408375623,72.76717327777941,14.57487220362955,-16.09048548538792,0.6270277675714727,-13.84396824033555
51,5.100000000000001,0.3839263141288282,16.44907627963169,-1.177602921874122,74.22062076428091,14.53447486501495,-16.41419117414976,-0.8909447198211952,-8.070261868360999
52,5.2,0.961449226300655,-4.898618036195118,0.2792074897890073,75.67743117594404,14.56810411663133,-16.73453393774999,-0.2619268011394911,17.15108746103098
53,5.300000000000001,-0.16237592264752,-17.57788494276836,1.733509711395584,77.13173339755062,14.54302221606574,-17.05738489140676,0.9982799181819394,1.041903690719456
54,5.4,-0.9988661308644433,0.8480807784298713,-3.093853471731836,78.58755552160278,14.55822124052167,-17.37871594261793,-0.1471591441377867,-17.57805002778494
55,5.5,-0.06779657556597088,17.77331032753954,-1.63848256167923,80.04292643165539,14.55370910052613,-17.70049820782867,-0.9379754519802734,6.161419826840387
56,5.600000000000001,0.9832435024013512,3.247491231806912,-0.183753295283742,81.49765569805088,14.54729266395481,-18.02292211669653,0.5315328728200787,15.05315675065316
57,5.7,0.2943691050516581,-17.02497917880074,1.272676540450425,82.95408553378505,14.56429835734175,-18.3436454562257,0.7201581606943267,-12.3300652604408
