step,time,au,av,phase,phase_unwrapped,omega_inst,phase_drift,au_exact,av_exact
0,0,1,0,-0,-0,0,-0,1,-0
1,0.05,0.6689708145266624,-13.24116741893348,0.8391680870067297,0.8391680870067297,16.78336174013459,-0.04940850062494351,0.6305174821100763,-13.79381950673505
2,0.1,-0.1049559990479408,-17.71590512405064,1.675695415255025,1.675695415255025,16.7305465649659,-0.1014577600083217,-0.2048954095071392,-17.39448868813488
3,0.15,-0.8093958543852504,-10.46168908944175,2.512775918366713,2.512775918366713,16.74161006223376,-0.1529538445283065,-0.8888977575067851,-8.141238913734965
4,0.2,-0.9779684503473783,3.718785250956611,-2.930801897007002,3.352383410172585,16.79214983611744,-0.2019229403541081,-0.9160357423258035,7.128101765845391
5,0.25,-0.4990689066395477,15.4371964973566,-2.092281526144405,4.190903781035182,16.77040741725195,-0.2519791571231842,-0.2662553420414157,17.13002446898541
6,0.3,0.3102433319817827,16.93529304749661,-1.256055595951169,5.027129711228417,16.72451860386469,-0.3043298145616227,0.5802784466011828,14.47345802749197
7,0.35,0.9141564227664857,7.221230583891509,-0.4182656530412191,5.864919654138367,16.755798858199,-0.3551164592833462,0.9980067521888636,1.121512156854795
8,0.4,0.9128446304803119,-7.273702275338453,0.4214952236780384,6.704680530857624,16.79521753438515,-0.4039321701957617,0.6782429624367717,-13.05919198490011
9,0.45,0.3071765037989845,-16.95302279191463,1.259273604787247,7.542458911966833,16.75556762218417,-0.4547303767182269,-0.1427186623198391,-17.58960985427742
10,0.5,-0.5018604110029583,-15.40845380016309,2.095501900565516,8.378687207745102,16.7245659155654,-0.50707866857163,-0.8582161856688175,-9.121921048335061
11,0.55,-0.9786364433799268,-3.662587494915665,2.93403358116012,9.217218888339705,16.77063361189204,-0.557123575608701,-0.9395219546681945,6.08654847147116
12,0.6000000000000001,-0.8074981131092468,10.50812070574285,-2.509549436762042,10.05682117759713,16.79204578514847,-0.6060978739829501,-0.3265538488202366,16.79727148228092
13,0.65,-0.1017489385060083,17.72184627838668,-1.672478635095004,10.89389197926417,16.74141603334077,-0.6576036599475863,0.5277261336052146,15.09539817118314
14,0.7000000000000001,0.6713639623178554,13.20266975456787,-0.8359443969961078,11.73042621736306,16.73068476197793,-0.7096460094803625,0.9920349548291275,2.238553410405962
15,0.75,0.9999947702012615,-0.0574374392316104,0.003231997130258255,12.56960261148943,16.78352788252733,-0.7590462029856688,0.7232646301628758,-12.27250405138694
16,0.8,0.666570748781627,-13.27952341755375,0.8423915490626125,13.40876216342178,16.78319103864708,-0.8084632386849879,-0.07997296780998368,-17.71461011773839
17,0.8500000000000001,-0.1081619901453926,-17.70978613952703,1.678912190545191,14.24528280490436,16.73041282965157,-0.8605191848340823,-0.824113338763718,-10.06623868460924
18,0.9,-0.8112851642009764,-10.41514082269633,2.516002796152686,15.08237341051186,16.74181211214992,-0.9120051668582612,-0.9592627668512714,5.020731178260665
19,0.9500000000000001,-0.9772902781890077,3.77493626317506,-2.927570675621088,15.92198524591767,16.79223670811622,-0.960969919084123,-0.3855505501102993,16.39755624634618
20,1,-0.4962722290144408,15.46578570380759,-2.089061012093453,16.76049490944531,16.77019327055275,-1.011036843188158,0.4730700426878686,15.65716057614843
21,1.05,0.3133069557490221,16.91738168673092,-1.252837441192288,17.59671848034647,16.72447141802328,-1.063389859918669,0.9821084144648236,3.346670680586322
22,1.1,0.9154586783295364,7.168687216489673,-0.4150362334086354,18.43451968813012,16.75602415567303,-1.114165239766688,0.76540300660709,-11.43689183419859
23,1.15,0.9115233746197587,-7.32609936488081,0.4247247981250781,19.27428071966384,16.79522063067422,-1.162980795864652,-0.01690846141405627,-17.76899116551473
24,1.2,0.304106451852488,-16.97057754581001,1.262491635503178,20.11204755704194,16.75533674756201,-1.213790546118222,-0.7867251676413801,-10.97042730443447
25,1.25,-0.5046466698067241,-15.37954732055847,2.09872239449194,20.9482783160307,16.7246151797753,-1.266136374761132,-0.9751794822136869,3.934898762187394
26,1.3,-0.9792942783144535,-3.60635701975072,2.937264993996014,21.78682091553477,16.77085199008145,-1.316170362888734,-0.4430102558201825,15.93247222421941
27,1.35,-0.8055919684133782,10.55444941579371,-2.506322709862048,22.6264185188563,16.7919520664305,-1.36514934719888,0.4165280601163206,16.15650577901968
28,1.4,-0.09854081556956931,17.72759669795864,-1.669261897966718,23.46347933075163,16.7412162379066,-1.416665122935225,0.9682667032056582,4.441446462749336
29,1.45,0.6737501120989927,13.16404040878386,-0.8327208807795565,24.30002034793879,16.73082034374323,-1.468700693379734,0.8044901073161908,-10.55568649778081
30,1.5,0.9999791734168473,-0.1148779560696557,0.006464200728639917,25.13920542944699,16.78370163016402,-1.518092199503208,0.04622345048928297,-17.75253620779753
31,1.55,0.6641637260354952,-13.3177399391844,0.8456149288631203,25.97835615758147,16.7830145626896,-1.567518059000403,-0.7462007200823081,-11.83088236383611
32,1.6,-0.1113668375185339,-17.70348260297676,1.682128959556883,26.81487018827523,16.73028061387525,-1.619580615938311,-0.9872086488393266,2.833379889424607
33,1.65,-0.813166057779157,-10.36848620744818,2.519229644473834,27.65197087319218,16.74201369833901,-1.671056518653035,-0.4987039030846165,15.40387347131881
34,1.7,-0.9766019372586447,3.831051028268649,-2.924339308184825,28.49158722771311,16.79232709041854,-1.720016751763779,0.358325590256565,16.59144314233163
35,1.75,-0.4934703946353923,15.49421067666143,-2.085840639704242,29.33008589619369,16.76997336961171,-1.770094670914869,0.9505650009729699,5.5185164380321
36,1.8,0.3163673233680425,16.89929804347596,-1.249619318422471,30.16630721747547,16.72442642563544,-1.822449937264771,0.8403701117343136,-9.632400963349539
37,1.85,0.9167514238506719,7.116065975829241,-0.4118066017589017,31.00411993413903,16.75625433327133,-1.873213808232876,0.1091710928095968,-17.66531084220371
38,1.9,0.9101926348343223,-7.378417536483202,0.4279541968486981,31.84388073274663,16.79521597215198,-1.922029597256952,-0.7027015466192911,-12.64417366248669
39,1.95,0.3010332487604653,-16.98795790647107,1.265709662213956,32.68163619811189,16.75510930730509,-1.972850719523372,-0.9953023125080982,1.720565760136455
40,2,-0.5074276958664281,-15.35047987860467,2.101942974184611,33.51786951008254,16.7246662394131,-2.025193995184388,-0.5524094694225964,14.81386724425871
41,2.05,-0.9799419239841216,-3.550089246103086,2.940496414298721,34.35642295019665,16.77106880228214,-2.075217142701952,0.2986946569999034,16.96023879018949
