step,time,au,av,phase,phase_unwrapped,omega_inst,phase_drift,au_exact,av_exact
15,0.75,-0.9842949447326363,0.7844277995913307,-2.964104791763392,3.319080515416195,4.426059624901064,-0.01308168820257949,-0.9818965112591632,0.8415627328121101
16,0.8,-0.9215540188441564,1.725209235947845,-2.742806846254707,3.540378460924879,4.425958910173678,-0.01392788960181379,-0.9160357423258035,1.782025441461348
17,0.8500000000000001,-0.8138770986051584,2.581867573612056,-2.521519257959848,3.761666049219738,4.425751765897182,-0.0147844482148729,-0.8051560121733656,2.63490976148039
18,0.9,-0.6665146297416391,3.312631180928692,-2.300245362720947,3.98293994445864,4.425477904778032,-0.01565469988389001,-0.6547065517008979,3.35830033481802
19,0.9500000000000001,-0.4866521695656576,3.881867226110554,-2.07898585125395,4.204199455925636,4.42519022933992,-0.01653933532481222,-0.47208126282018,3.916645827980802
20,1,-0.2830600106474443,4.261819130617969,-1.857738645258685,4.425446661920901,4.424944119905311,-0.01743627623746491,-0.2662553420414157,4.282506117246354
21,1.05,-0.06566553223545013,4.433960005861792,-1.636499297315663,4.646686009863923,4.42478695886043,-0.01834107520236206,-0.04734419067186452,4.437900845066371
22,1.1,0.1549308702861075,4.389896095000517,-1.415261845584431,4.867923461595154,4.424749034624625,-0.01924777037904857,0.1738937108290657,4.375193072288655
23,1.15,0.3679726719926574,4.131775973261484,-1.194019963400418,5.089165343779167,4.424837643680256,-0.02015003510295443,0.3865855328897134,4.097464598738669
24,1.2,0.5630717187461831,3.67218589687955,-0.9727681793612395,5.310417127818346,4.425035680783576,-0.02104239797169338,0.5802784466011828,3.618364506872992
25,1.25,0.7307147650198994,3.033535954069121,-0.7515029235953858,5.5316823835842,4.425305115317089,-0.02192128911375768,0.7454533323834382,2.961438371890467
26,1.3,0.8627273501716547,2.24696745200111,-0.53022322810995,5.752962079069635,4.425593909708706,-0.02278574053624105,0.8739926011143385,2.158971104551763
27,1.35,0.9526723944697104,1.350834319921143,-0.3089308996325469,5.974254407547039,4.425846569548067,-0.02363755896675546,0.9595791364557879,1.250400295682959
28,1.4,0.996164077841307,0.3888330149427456,-0.08763018590422972,6.195555121275357,4.426014274566349,-0.02448099214635668,0.9980067521888636,0.2803780392136987
29,1.45,0.9910816977618709,-0.5921282181201674,0.1336730520073972,6.416858359186984,4.426064758232538,-0.02532190114264754,0.9873869070018076,-0.7034235137292899
30,1.5,0.9376730766071841,-1.544216628067278,0.3549724665268251,6.638157773706411,4.425988290388572,-0.02616663353113768,0.9282415176458323,-1.652655022707877
31,1.55,0.8385424779695635,-2.421007317437523,0.5762624437839766,6.859447750963563,4.425799545143022,-0.02702080318190525,0.8234773091172164,-2.520666106611242
32,1.6,0.6985236195494431,-3.179747019367281,0.7975391951368723,7.080724502316459,4.425535027057915,-0.02788819873692727,0.6782429624367717,-3.264797996225027
33,1.65,0.524443975957242,-3.783438724320746,1.018801474095887,7.301986781275473,4.425245579180284,-0.02877006668583171,0.499676080559033,-3.848480017357696
34,1.7,0.3247918633794627,-4.202645778790412,1.240050828912569,7.523236136092156,4.424987096333656,-0.0296648587770667,0.2965524078778337,-4.243026871980449
35,1.75,0.1093025398722535,-4.41692716149795,1.461291292069928,7.744476599249515,4.424809263147187,-0.03056854252762609,0.07885454258294919,-4.429048389244417
36,1.8,-0.1115164964782454,-4.415834292521993,1.682528610991986,7.965713918171573,4.424746378441174,-0.03147537051348603,-0.1427186623198391,-4.397402463569354
37,1.85,-0.3268978650157864,-4.199420448979652,1.903769137349398,8.186954444528984,4.424810527148214,-0.03237899106399311,-0.3572778986323809,-4.149644347261344
38,1.9,-0.5263393316346955,-3.778238215776725,2.125018605334627,8.408203912514214,4.424989359704586,-0.03327366998668246,-0.5542785625882083,-3.697950216985133
39,1.95,-0.7001159096542321,-3.172824905004747,2.346281027472553,8.62946633465214,4.425248442758512,-0.03415539475667551,-0.7240389738325317,-3.064518770448914
40,2,-0.8397540606378131,-2.412701134338517,2.567557922342515,8.8507432295221,4.425537897399233,-0.03502264679463174,-0.8582161856688175,-2.280480262083765
41,2.05,-0.9384448737665284,-1.534931390810118,2.788848017547517,9.072033324727103,4.425801904100031,-0.03587669849754782,-0.9502160026775692,-1.384366593617372
42,2.1,-0.9913760756849669,-0.5823166859274335,3.010147500860073,9.29333280803966,4.425989666251143,-0.03672136209291033,-0.9955170552192523,-0.4202176475833019
43,2.15,-0.9959666823791917,0.3986924181584112,-3.051734562483495,9.514636051875678,4.426064876720391,-0.03756226516480865,-0.9918930040438508,0.564583071199379
44,2.2,-0.9519928508004493,1.360260844991258,-2.830433904926031,9.735936709433142,4.426013151149253,-0.03840575451526362,-0.9395219546681945,1.52163711786779
45,2.25,-0.8615987936367143,2.255501441558123,-2.609141687149271,9.957228927209902,4.42584435553522,-0.03925768364642046,-0.8409777043055446,2.403909669411481
46,2.3,-0.7291922252524744,3.040761293811452,-2.387862131332578,10.1785084830266,4.425591116333838,-0.04012227473764796,-0.7011032515207527,3.168041070800248
47,2.35,-0.5612294364909105,3.677750256651085,-2.166597021837078,10.3997735925221,4.425302189910008,-0.04100131215006542,-0.5267727850321262,3.776477763438132
48,2.4,-0.3659004789687526,4.135408044235222,-1.945345358361596,10.62102525599758,4.425033269509602,-0.04189379558250295,-0.3265538488202366,4.19931787057023
49,2.45,-0.1527298089047008,4.391418758326844,-1.724103550881309,10.84226706347786,4.42483614960574,-0.04279613501013557,-0.1102862865813177,4.415780737572165
50,2.5,0.06788813574882931,4.433299027814359,-1.502866111942416,11.06350450241676,4.42474877877787,-0.04370284297915994,0.1114013415231458,4.415228205947865
51,2.55,0.2851957797372151,4.259006731721078,-1.281626712811127,11.28474390154804,4.424787982625749,-0.04460759075579013,0.3276141039187137,4.197687430096026
52,2.6,0.4885969617013973,3.877040546846218,-1.060379401800631,11.50599121255854,4.424946220209927,-0.04550442665321341,0.5277261336052146,3.773849542795785
53,2.65,0.6681736147725896,3.306025576001485,-0.8391197516028767,11.72725086275629,4.425193003955077,-0.04638892336337719,0.7019028408524982,3.164544234996864
54,2.7,0.8151693825185833,2.57380513383829,-0.6178457096471555,11.94852490471202,4.425480839114451,-0.04725902831557249,0.8415842382424711,2.399716071911031
55,2.75,0.9224165885055643,1.716083105640965,-0.3965579977199196,12.16981261663925,4.425754238544728,-0.04811546329625571,0.9399056248452785,1.516952854780392
56,2.8,0.9846857402427288,0.774682963845638,-0.1752599705717411,12.39111064378743,4.425960542963534,-0.04896158305599663,0.9920349548291275,0.5596383526014905
57,2.85,0.9989405249070651,-0.2044915772721615,0.0460430277463015,12.61241364210547,4.426059966360876,-0.04980273164587068,0.9954103103817712,-0.4251798114197977
58,2.9,0.964485863443351,-1.17369488127638,0.2673446945207944,12.83371530887996,4.426033335489817,-0.05064521177929748,0.9498658082371927,-1.389102335067014
59,2.95,0.8830018032772488,-2.085667525367688,0.4886389848519084,13.05500959921108,4.425885806622299,-0.05149506835610218,0.8576397520783718,-2.284756841144376
60,3,0.7584615974200611,-2.895940708919793,0.70992127437258,13.27629188873175,4.425645790413435,-0.05235692574334827,0.7232646301628758,-3.068126012846734
61,3.05,0.5969379642138741,-3.565004619327668,0.9311892537108128,13.49755986806998,4.425359586764633,-0.05323309331303427,0.5533443642841503,-3.700710843277765
62,3.1,0.4063069748678246,-4.060234954514306,1.152443369316251,13.71881398367542,4.425082312108779,-0.05412312461551494,0.3562297572618632,-4.151422685310393
63,3.15,0.1958640075232707,-4.357483739267844,1.373686739306481,13.94005735366565,4.424867399804573,-0.05502390153320391,0.1416080892306512,-4.398111116204639
64,3.2,-0.02412950572230153,-4.44225679055504,1.59492455029091,14.16129516465008,4.42475621968862,-0.05593023745669079,-0.07997296780998368,-4.428652529434597
65,3.25,-0.242946437540166,-4.310420482159542,1.816163059425777,14.38253367378495,4.42477018269736,-0.05683587522974065,-0.2976237197652831,-4.241545954422111
66,3.3,-0.4499170320511991,-3.968403298281789,2.037408389368269,14.60377900372744,4.424906598849792,-0.05773469219517047,-0.5006476290343256,-3.845986822366105
67,3.35,-0.63494917387147,-3.432882374529061,2.258665349688821,14.82503596404799,4.425139206411062,-0.05862187878253522,-0.6790670003421121,-3.261415052914999
68,3.4,-0.7890204908877635,-2.729970306122691,2.479936509893029,15.0463071242522,4.425423204084116,-0.05949486548624705,-0.824113338763718,-2.51655967115231
69,3.45,-0.904618295067806,-1.893941861079034,2.701221704752125,15.26759231911129,4.425703897181934,-0.06035381753506996,-0.9286582810894348,-1.648026907595049
70,3.5,-0.9761059094770951,-0.965562715292549,2.922518063484419,15.48888867784359,4.425927174645901,-0.06120160571069277,-0.9875639222280677,-0.6985011696232327
71,3.55,-0.9999975188828513,0.009898339062277411,-3.139364742708071,15.71019117883069,4.426050019741912,-0.06204325163151481,-0.9979353197101544,0.2853527016449059
72,3.6,-0.9751281419466155,0.9848767383871321,-2.918062306465084,15.93149361507367,4.426048724859742,-0.06288496229644736,-0.9592627668512714,1.255182794565166
73,3.65,-0.9027104370350562,1.911831458075216,-2.696766128593271,16.15278979294548,4.425923557436218,-0.06373293133255231,-0.8734468425010795,2.163326401969131
74,3.7,-0.7862755716186153,2.745563158582397,-2.475481196642521,16.37407472489624,4.425698639015055,-0.06459214628971921,-0.7447050062976603,2.965152424922541
75,3.75,-0.6315010386785113,3.445418159021743,-2.254210330128724,16.59534559141003,4.425417330275979,-0.06546542668383992,-0.5793643298426085,3.621254786823906
76,3.8,-0.4459338158148561,3.97727075552445,-2.032953638007904,16.81660228353085,4.425133842416334,-0.06635288147094087,-0.3855505501102993,4.099389061586544
77,3.85,-0.2386223663022925,4.315187224978088,-1.811708499040615,17.03784742249814,4.42490277934583,-0.06725188941156901,-0.1727887266921178,4.376057139498711
78,3.9,-0.01967542597749271,4.442690388013897,-1.590470066849746,17.25908585468901,4.424768643817363,-0.06815760412861849,0.04846487125693114,4.437662051692726
79,3.95,0.2002309099067227,4.35356304735472,-1.369232203992592,17.48032371754617,4.424757257143115,-0.06906388817937881,0.2673366427566464,4.281176198889636
80,4,0.4103737649017649,4.052151152446973,-1.147988663391013,17.70156725814775,4.42487081203163,-0.06996449448571695,0.4730700426878686,3.914290144037109
81,4.05,0.6005063407081994,3.553151879810425,-0.9267342909783871,17.92282163056037,4.425087448252556,-0.07085426898100877,0.655554216719237,3.355034656363966
82,4.100000000000001,0.7613575623854563,2.880896987279864,-0.7054660186466899,18.14408990289207,4.425365446633912,-0.07173014355722884,0.8058209034890766,2.630894581654923
83,4.15,0.8850841462580047,2.068166367622091,-0.4841834556534004,18.36537246588536,4.425651259865775,-0.07259172747185971,0.916485183575974,1.77745808796305
84,4.2,0.9656530470852672,1.154589665468433,-0.2628889648960427,18.58666695664272,4.425889815147189,-0.07344138362241992,0.9821084144648236,0.8366676701465805
85,4.25,0.999135636052499,0.1847138932208667,-0.04158720862647462,18.80796871291229,4.426035125391381,-0.07428377426076693,0.9994655149170324,-0.1452411316533977
86,4.3,0.9838992650426399,-0.7941687336152072,0.1797157505013141,19.02927167204008,4.42605918255582,-0.07512496204089558,0.9677034629422695,-1.120011997048511
87,4.350000000000001,0.9206868763768359,-1.734326813016928,0.4010136174081682,19.25056953894693,4.425957338137047,-0.07597124204196248,0.8883832179223788,-2.039739402532336
88,4.4,0.8125807761267508,-2.589917196986451,0.622301079316704,19.47185700085547,4.425749238170711,-0.076827927041343,0.76540300660709,-2.859222958549648
89,4.45,0.6648523374438049,-3.319220350331368,0.8435748289318733,19.69313075047064,4.42547499230338,-0.07769832433409363,0.6048067431234389,-3.538188801621812
90,4.5,0.4847049625850156,-3.88667464402019,1.064834201721502,19.91439012326027,4.425187455792583,-0.07858309845238054,0.4144869982780481,-4.043268870279136
91,4.55,0.2809228370242649,-4.264610378409833,1.286081302780075,20.13563722431884,4.424942021171477,-0.07948014430172634,0.2037971158505613,-4.349640792453837
92,4.600000000000001,0.0634426028610774,-4.434598988117663,1.507320600520106,20.35687652205887,4.424785954800549,-0.08038499346961814,-0.01690846141405627,-4.442247791378682
93,4.65,-0.1571311628701867,-4.388351641132902,1.72855806583074,20.5781139873695,4.424749306212677,-0.08129167506690038,-0.2367830652422582,-4.316538657203902
94,4.7,-0.370043039105527,-4.128123408280721,1.94980002235744,20.7993559438962,4.424839130534027,-0.08219386544811869,-0.4450208658989948,-3.978691418116399
95,4.75,-0.5649112069972515,-3.666603307388268,2.171051929028583,21.02060785056734,4.425038133422861,-0.08308610568489527,-0.6313879292276,-3.445309718550218
96,4.800000000000001,-0.7322336789005747,-3.026295568744673,2.392317328967452,21.24187325050621,4.425307998777307,-0.0839648526539456,-0.7867251676413801,-2.742606826108617
97,4.850000000000001,-0.8638516258006295,-2.23842230725754,2.613597166198089,21.46315308773685,4.425596744612735,-0.0848291623312285,-0.90339846732915,-1.905117369520211
98,4.9,-0.9533472108689852,-1.341401095476711,2.834889603076208,21.68444552461497,4.425848737562406,-0.08568087236102784,-0.9756738699842069,-0.9740001198082925
99,4.95,-0.9963565302728294,-0.3789716806770808,3.056190373514293,21.90574629505305,4.426015408761701,-0.08652424883085885,-0.9999993705931221,0.004984774794513843
100,5,-0.9907824019779569,0.6019368124719582,-3.005691702616943,22.1270495261014,4.426064620966999,-0.08736516469042854,-0.9751794822136869,0.9837246905468485
101,5.050000000000001,-0.936896626649117,1.553494200681618,-2.784392358000339,22.34834887071801,4.425986892332014,-0.0882099669817471,-0.9024339886826943,1.914119043295798
102,5.100000000000001,-0.8373267343602233,2.429301490874096,-2.563102497944305,22.56963873077404,4.425797201120661,-0.08906425383363015,-0.7853379978270765,2.750443211883515
103,5.15,-0.6969278633146404,3.18665335094921,-2.341825891650239,22.7909153370681,4.42553212588132,-0.08993179444748378,-0.6296462412884724,3.451595693854874
104,5.2,-0.5225460179327108,3.788620464327957,-2.120563754360485,23.01217747435786,4.425242745795062,-0.09081380406565032,-0.4430102558201825,3.983118056054852
105,5.25,-0.3226842500936143,4.205850249235892,-1.899314513317227,23.23342671540112,4.424984820865221,-0.09170870993030533,-0.234602345300385,4.318888408795826
106,5.300000000000001,-0.107088040899739,4.41799811851911,-1.678074112244853,23.45466711647349,4.42480802144737,-0.09261245576585608,-0.01466480400638501,4.44240517709539
107,5.350000000000001,0.1137298997449172,4.414719507267145,-1.456836792667535,23.67590443605081,4.424746391546408,-0.0935192830964553,0.2059934452385618,4.347598077508188
108,5.4,0.3290022445438173,4.196174284688864,-1.235596202908648,23.8971450258097,4.42481179517779,-0.09442284024548186,0.4165280601163206,4.03912644475492
109,5.45,0.5282320755865902,3.773018957022063,-1.014346620799341,24.118394607919,4.424991642186116,-0.09531740504409569,0.6065922285708633,3.532150246760893
110,5.5,0.7017047257049168,3.165887047711016,-0.7930840557607467,24.33965717295759,4.425251300771878,-0.09619898691342144,0.766845167231587,2.851585041666388
111,5.550000000000001,0.8409614763849879,2.404382979491839,-0.5718070173988238,24.56093421131952,4.425540767238382,-0.09706609545941802,0.8894111781344658,2.030877492259269
112,5.600000000000001,0.9392120142618874,1.525638535584163,-0.3505168042789013,24.78222442443944,4.425804262398445,-0.09792002924741539,0.9682667032056582,1.110361615687334
113,5.65,0.9916655343166839,0.5725022666077266,-0.1292172535949844,25.00352397512335,4.425991013678344,-0.09876462547141429,0.999536354552464,0.1352765512485047
114,5.7,0.9957643448264991,-0.4085498462150909,0.09208599675783574,25.22482722547618,4.426065007056453,-0.0996055220265113,0.981683372028668,-0.8464567361068875
115,5.75,0.9513085832560895,-1.369680616601274,0.3133865960279547,25.44612782474629,4.426011985402399,-0.100449069664311,0.91558514795724,-1.786590551721503
116,5.800000000000001,0.8604659617592003,-2.264024243274271,0.5346787042798669,25.66741993299821,4.425842165038184,-0.1013011083203175,0.8044901073161908,-2.638921624445203
117,5.850000000000001,0.7276660671597801,-3.04797154070252,0.7559581187261482,25.88869934744449,4.425588288925669,-0.1021658407819537,0.6538580625289447,-3.36156178579742
118,5.9,0.5593843693638355,-3.683296371135246,0.977223083271601,26.10996431198994,4.42529929090904,-0.1030450231444213,0.4710918886901023,-3.918996581596853
119,5.95,0.3638264703021649,-4.139019591331571,1.198474625752134,26.33121585447048,4.425030849610694,-0.1039376275718027,0.2651737061602977,-4.283830644725461
120,6,0.1505279896754596,-4.392919633736629,1.419716359466168,26.55245758818451,4.424834674280705,-0.1048400407656871,0.04622345048928297,-4.438134051949383
121,6.050000000000001,-0.07011040241000646,-4.432616049682013,1.640953786219456,26.7736950149378,4.424748535065683,-0.1057467609203222,-0.1749984760662201,-4.374323497525375
122,6.100000000000001,-0.2873301336385004,-4.256173199457745,1.862193237080925,26.99493446579926,4.424789017229374,-0.1066514569667696,-0.387620029029939,-4.095534977945994
123,6.15,-0.4905393293853075,-3.872194630414553,2.083440653488008,27.21618188220635,4.424948328141641,-0.1075481874676072,-0.5811918328972661,-3.615469672075063
124,6.2,-0.6698292842467632,-3.299403564043695,2.304700443056834,27.43744167177517,4.42519579137654,-0.1084325448066998,-0.7462007200823081,-2.957720590959027
125,6.25,-0.8164576214959819,-2.565729925925055,2.52597463073111,27.65871585944945,4.425483753485524,-0.1093025040403397,-0.8745372595336878,-2.154613089391878
126,6.300000000000001,-0.9232745810367545,-1.706948455705882,2.747262467427111,27.88000369614545,4.425756733919934,-0.1101588142522623,-0.9598942981288878,-1.245616222779651
127,6.350000000000001,-0.9850716496497866,-0.7649342888154126,2.968560573729205,28.10130180244754,4.425962126041883,-0.1110048548580878,-0.9980769283629447,-0.2754030238387509
128,6.4,-0.9988355338355785,0.2143789213837017,-3.093321716573421,28.3226048193245,4.4260603375392,-0.1118459848890438,-0.9872086488393266,0.7083449723561517
129,6.45,-0.9638950913616705,1.183238777572595,-2.872020095246413,28.54390644065151,4.426032426540177,-0.1126885104699547,-0.9278235857190383,1.657281057435828
130,6.5,-0.8819540568908988,2.094402601258257,-2.650725906142551,28.76520062975537,4.425883782077252,-0.1135384682740082,-0.8228402428661524,2.524769369020993
131,6.550000000000001,-0.7570079660037931,2.903441034225948,-2.429443753439464,28.98648278245846,4.42564305406166,-0.1144004624788444,-0.677418070749859,3.268176829762432
132,6.600000000000001,-0.5951493284450772,3.570904468122673,-2.208175920767057,29.20775061513086,4.42535665344815,-0.1152767767143565,-0.4987039030846165,3.850968367829701
133,6.65,-0.4042705506074041,4.064246645384237,-1.986921932910175,29.42900460298774,4.425079757137611,-0.1161669357653921,-0.2954807226861338,4.244502448358195
134,6.7,-0.1936790930687906,4.359411656160294,-1.765678647511273,29.65024788838664,4.424865707978059,-0.1170677972744087,-0.07773601809273176,4.429438673707199
135,6.75,0.02635637151330708,4.442006927123611,-1.544440861482051,29.87148567441587,4.424755720584431,-0.1179741581531069,0.1438290557528098,4.396688275423359
136,6.800000000000001,0.2451066702367589,4.308005021814464,-1.323202312924805,30.09272422297311,4.424770971144846,-0.1188797565037802,0.358325590256565,4.147860785582909
137,6.850000000000001,0.4519052963097582,3.963940021105515,-1.101956886733344,30.31396964916457,4.424908523829261,-0.1197784772202368,0.555212063158787,3.695184935661899
138,6.9,0.6366685197269647,3.426588915582754,-0.8806997919688527,30.53522674392907,4.425141895289871,-0.1206655293636629,0.7248124060719676,3.06090767039271
139,6.95,0.7903870811303945,2.722153540554458,-0.6594284848275741,30.75649805107034,4.425426142825602,-0.1215383691302989,0.8587915389249222,2.276200812323238
140,7,0.9055654932449138,1.884982944026337,-0.4381431591374898,30.97778337676043,4.425706513801673,-0.1223971903481349,0.9505650009729699,1.379629109508025
141,7.050000000000001,0.9765875291590046,0.9558984925373124,-0.2168467105499011,31.19907982534802,4.425928971751682,-0.1232448886684701,0.9956225468861701,0.415254954771043
142,7.100000000000001,0.9999900757568843,-0.019796628622099,0.004455821669917784,31.42038235756783,4.426050644396414,-0.1240865033565655,0.9917498046500163,-0.569527079092331
143,7.15,0.9746319989500669,-0.9945264436505709,0.2257582247438459,31.64168476064176,4.42604806147857,-0.1249282471905566,0.9391371018079501,-1.526319465497452
144,7.2,0.9017497866470584,-1.920762048469756,0.4470543112879194,31.86298084718583,4.425921730881457,-0.1257763075544034,0.8403701117343136,-2.408100240837385
145,7.25,0.7848972562199021,-2.753339168616469,0.6683391114125539,32.08426564731047,4.425696002492659,-0.1266356543376901,0.7003027796305911,-3.171533918629946
146,7.300000000000001,0.6297722664503621,-3.451660422165118,0.8896098310634859,32.3055363669614,4.425414393018564,-0.127509081594674,0.5258187733502112,-3.779101230198317
147,7.350000000000001,0.4439388836074413,-3.981674891551698,1.110866389453784,32.5267929253517,4.425131167806045,-0.1283966701122949,0.3254931826512809,-4.200943024885334
148,7.4,0.2364585492179598,-4.317538484027557,1.332111433718444,32.74803796961636,4.424900885293271,-0.1292957727555475,0.1091710928095968,-4.416327710550928
149,7.45,0.01744823413283793,-4.442874119377316,1.553349828367647,32.96927636426557,4.424767892984123,-0.1302015250142574,-0.1125162562314291,-4.414670116373566
150,7.5,-0.202412876169087,-4.351570292699683,1.774587718113194,33.19051425401111,4.424757794910919,-0.1311077821766347,-0.3286739466120502,-4.196051705515142
151,7.550000000000001,-0.4124041104937551,-4.048079080287049,1.995831344866348,33.41175788076427,4.424872535063082,-0.1320083023313998,-0.5286788178693895,-3.771216571579712
152,7.600000000000001,-0.6022860637256875,-3.547199048990259,2.217085846088422,33.63301238198635,4.425090024441561,-0.1328979480172379,-0.7027015466192911,-3.161043415621672
153,7.65,-0.7627998815690715,-2.87335366474512,2.438354265036976,33.8542808009349,4.425368378971102,-0.1337736759765988,-0.8421897127815816,-2.395519453614979
154,7.7,-0.886118732523707,-2.059400373440318,2.659636964368998,34.07556350026692,4.425653986640457,-0.1346351235524992,-0.9402881118562333,-1.512266682131867
155,7.75,-0.9662294528601073,-1.145028440015712,2.8809315546473,34.29685809054523,4.425891805566112,-0.1354846801821097,-0.9921756568271565,-0.5546929295231533
156,7.800000000000001,-0.9992257551557644,-0.1748236518105956,3.102233354711853,34.51815989060978,4.426036001290975,-0.1363270270254802,-0.9953023125080982,0.4301414400341139
157,7.850000000000001,-0.9834987031639406,0.8039057314835208,-2.959649013924637,34.73946282915288,4.426058770861959,-0.1371682353902983,-0.9495144180926705,1.393836327895529
158,7.9,-0.9198151653588262,1.743435780721029,-2.738351227894531,34.96076061518298,4.425955720602149,-0.138014596268107,-0.8570622388792104,2.289030544121633
159,7.95,-0.8112804215625582,2.597953971129678,-2.517063891608944,35.18204795146857,4.425746725711706,-0.1388714068904449,-0.722489376037753,3.071729393045329
160,8,-0.6631867460622495,3.325793048882655,-2.29579028814334,35.40332155493417,4.425472069312109,-0.1397419503327555,-0.5524094694225964,3.703466811064677
161,8.050000000000001,-0.4827553504661188,3.891462774962553,-2.074531053859519,35.62458078921799,4.42518468567635,-0.1406268629568572,-0.3551811674644251,4.153195797491462
162,8.1,-0.2787842694167784,4.267380467011053,-1.853284057005939,35.84582778607157,4.424939937071693,-0.1415240130111926,-0.1404973378832554,4.398814232437148
163,8.15,-0.06121935868511417,4.435215962255511,-1.632044809066838,36.06706703401068,4.424784958781992,-0.1424289119800051,0.08109129236594355,4.428251094776054
164,8.200000000000001,0.1593306757626766,4.386785415656123,-1.410807329595427,36.28830451348209,4.424749589428182,-0.1433355794165152,0.2986946569999034,4.240059697547373
165,8.25,0.3721115700319524,4.124450355114912,-1.189565297702494,36.50954654537502,4.424840637858788,-0.1442376944314958,0.5016185472874921,3.843488785993407
166,8.300000000000001,0.5667478920995425,3.661002527588699,-0.968313268847699,36.73079857422982,4.425040577095779,-0.1451298124846261,0.6798901834285732,3.25802800409083
167,8.35,0.7337489593756146,3.019040163454202,-0.74704772363076,36.95206411944675,4.425310904338838,-0.1460084141756042,0.8247483310050112,2.512450067813452
168,8.4,0.8649716149021786,2.229866057608375,-0.525767745840296,37.17334409723722,4.425599555809264,-0.1468725832930602,0.9290738755252193,1.643396717923272
169,8.450000000000001,0.9540172966808702,1.331961213539318,-0.3044752002464963,37.39463664283102,4.425850911875892,-0.1477241846071777,0.9877396942952777,0.6935779462342908
170,8.5,0.9965440386740648,0.3691084661884834,-0.08317437405522357,37.61593746902229,4.42601652382559,-0.1485675053238182,0.9978626310167374,-0.2903270048701913
171,8.550000000000001,0.9904781898477064,-0.6117424192427978,0.1381288493774123,37.83724069245493,4.426064468652634,-0.1494084287991058,0.9589451897135887,-1.259963713406006
172,8.6,0.9361155277087579,-1.562764066315115,0.3594281240180739,38.05853996709559,4.425985492813377,-0.1502533010663569,0.8728999843809205,-2.167678976161461
173,8.65,0.8361068358617182,-2.437583607566458,0.5807178657006795,38.27982970877819,4.425794833652014,-0.1511077062916755,0.7439557427669746,-2.968862745379964
174,8.700000000000001,0.6953286488569143,-3.193543872625679,0.8019943276564632,38.50110617073398,4.42552923911557,-0.1519753912438162,0.5784494837722418,-3.624140508289495
175,8.75,0.5206454669845575,-3.793783402268575,1.023256322731044,38.72236816580855,4.425239901491645,-0.1528575430771468,0.384515081994555,-4.101308364067068
176,8.800000000000001,0.3205750356221572,-4.209033852227425,1.24450545089149,38.943617293969,4.424982563208823,-0.1537525618246249,0.1716835250463464,-4.37691569806784
177,8.85,0.1048730105409221,-4.419047151021972,1.465745790258694,39.1648576333362,4.424806787344219,-0.154656369365334,-0.04958549083374405,-4.437417672129049
178,8.9,-0.1159427386588101,-4.413582816967318,1.686983111144961,39.38609495422247,4.424746417725282,-0.1555631953869892,-0.2684176069448373,-4.279840891329423
