step,time,au,av,phase,phase_unwrapped,omega_inst,phase_drift
0,0,1,0,-0,-0,0,-0
1,0.01,0.9795104449470208,-4.097911010595819,0.2312023589414293,0.2312023589414293,23.12023589414293,0.05348704141509461
2,0.02,0.9188863566471643,-8.026906649375428,0.4568591775328032,0.4568591775328032,22.56568185913739,0.1014285424801339
3,0.03,0.8206261132664242,-11.62514202677254,0.6729872772304459,0.6729872772304459,21.61280996976428,0.1398413246514421
4,0.04,0.6887773818150982,-14.74460426349259,0.8779237877944815,0.8779237877944815,20.49365105640356,0.1670625176891429
5,0.05,0.5287680043043864,-17.25727123864969,1.072166207789368,1.072166207789368,19.42424199948865,0.1835896201576949
6,0.06,0.3471796328864474,-19.06040304493808,1.257737766194043,1.257737766194043,18.5571558404675,0.1914458610360352
7,0.07000000000000001,0.1514739010221229,-20.08074332792683,1.437535839897107,1.437535839897107,17.97980737030639,0.1935286172127644
8,0.08,-0.05031711182740579,-20.27745924197892,1.614866599862582,1.614866599862582,17.73307599654748,0.1931440596519045
9,0.09,-0.249922943881928,-19.64370716892557,1.793160973174152,1.793160973174152,17.82943733115706,0.1937231154371406
10,0.1,-0.4391753465200339,-18.20677335869567,1.975777003887955,1.975777003887955,18.26160307138023,0.1986238286246083
11,0.11,-0.6103432183193875,-16.02680100117507,2.165772769644219,2.165772769644219,18.9995765756264,0.2109042768545375
12,0.12,-0.7564480977603774,-13.19417488702294,2.365544467718514,2.365544467718514,19.9771698074295,0.2329606574024981
13,0.13,-0.8715474178561153,-9.825689132124678,2.576279029900916,2.576279029900916,21.07345621824026,0.2659799020585658
14,0.14,-0.9509742151756285,-6.059670331777967,2.797317160059631,2.797317160059631,22.10381301587143,0.3093027146909457
15,0.15,-0.991523899237167,-2.05026648052851,3.025759256077079,3.025759256077079,22.8442096017448,0.3600294931820591
16,0.16,-0.9915809323519186,2.038859857581007,-3.02640455885895,3.256780748320637,23.10214922435578,0.4133356678992821
17,0.17,-0.9511807446957026,6.041177673660948,-2.798355893051534,3.484829414128052,22.80486658074155,0.4636690161803632
18,0.18,-0.8720048133372436,9.794008598030896,-2.577975814202048,3.705209492977538,22.03800788494865,0.506333777503515
19,0.19,-0.7573094683869169,13.14506039203447,-2.367977641702583,3.915207665477003,20.99981724994649,0.538616632476645
20,0.2,-0.6117915609353719,15.95852109827463,-2.168858518183008,4.114326788996578,19.91191235195749,0.5600204384698855
21,0.21,-0.4413965497017951,18.12048114844075,-1.979336320316861,4.303848986862726,18.9522197866148,0.5718273188096985
22,0.22,-0.2530767580086297,19.54347719019238,-1.796989211700939,4.486196095478649,18.23471086159223,0.5764591098992864
23,0.23,-0.05450945001663243,20.1699844082071,-1.61878707386633,4.664398233313257,17.82021378346082,0.5769459302075601
24,0.24,0.1462140859351762,19.97472278215466,-1.441435941459515,4.841749365720073,17.73511324068163,0.5765817450880419
25,0.25,0.3409161302511667,18.9656860810435,-1.261591731502257,5.021593575677331,17.98442099572578,0.5787106375189648
26,0.26,0.5216638074456995,17.18384935786311,-1.076046736632528,5.20713857054706,18.55449948697288,0.5865403148623587
27,0.27,0.6810908544026689,14.7015600335308,-0.8819991941153161,5.401186113064272,19.40475425172117,0.6028725398532364
28,0.28,0.8126969940498172,11.61966789589884,-0.6774947427655366,5.605690564414052,20.45044513497796,0.6296616736766811
29,0.29,0.9111128276702177,8.063498828181244,-0.4620437211877652,5.821141585991823,21.54510215777724,0.6673973777281184
30,0.3,0.9723194416967339,4.177823977121778,-0.2372252165859646,6.045960090593623,22.48185046018001,0.7145005648035845
31,0.31,0.9938136536315326,0.1210184098381431,-0.00685196008635315,6.276333347093234,23.03732564996108,0.7671585037768605
32,0.32,0.9747119412027753,-3.94136089558894,0.2237244061273282,6.506909713306916,23.05763662136815,0.8200195524642071
33,0.33,0.9157885341943629,-7.843320506093419,0.4490837301898459,6.732269037369433,22.53593240625171,0.8676635590003903
34,0.34,0.8194458071840286,-11.42522489597347,0.6652478733081294,6.948433180487717,21.61641431182833,0.9061123845923387
35,0.35,0.6896178869218074,-14.54035915647082,0.8704588541650637,7.153644161344651,20.52109808569343,0.9336080479229381
36,0.36,0.5316111635540721,-17.06098551707625,1.065077522844881,7.348262830024469,19.46186686798184,0.9505113990764222
37,0.37,0.3518880491977034,-18.88363735419754,1.250999023366776,7.534184330546363,18.59215005218944,0.9587175820719818
38,0.38,0.1578027411127008,-19.93342426280298,1.43102553543441,7.714210842613998,18.00265120676341,0.961028776613281
39,0.39,-0.04270019127076091,-20.16716221388931,1.608406475441123,7.89159178262071,17.73809400067126,0.9606943990936587
40,0.4,-0.2414119627407595,-19.57519208011028,1.786553130444064,8.069738437623652,17.81466550029414,0.9611257365702661
41,0.41,-0.4301969513865826,-18.18180564905413,1.968840364948207,8.252025672127795,18.22872345041427,0.9656976535480739
42,0.42,-0.6013272699010961,-16.04425805384826,2.158381755100792,8.441567062280379,18.95413901525851,0.9775237261743239
43,0.43,-0.7478005927345062,-13.25040651283337,2.357669828687567,8.640855135867154,19.92880735867748,0.9990964822347648
44,0.44,-0.8636279978515909,-9.915074510583111,2.568022047641835,8.851207354821423,21.03522189542682,1.031733383662698
45,0.45,-0.9440798469441941,-6.175295307936914,2.788916085264381,9.072101392443969,22.08940376225461,1.074912103758909
46,0.46,-0.9858795056500872,-2.184636433240341,3.017543227507395,9.300728534686982,22.86271422430131,1.125823928475588
47,0.47,-0.9873369151054243,1.893154542172328,-3.034114781583843,9.532255832775331,23.15272980883483,1.179635909037602
48,0.48,-0.9484165686532912,5.890914748254422,-2.80535504508475,9.761015569274424,22.8759736499094,1.230680328010362
49,0.49,-0.8707372096551937,9.644957051364901,-2.58422583446115,9.982144779898023,22.11292106235996,1.274094221107626
50,0.5,-0.7575034268593359,13.00179950780653,-2.373582408420958,10.19278820593822,21.06434260401924,1.307022329621484
51,0.51,-0.6133721589920775,15.82445406564505,-2.173994989728715,10.39237562463046,19.95874186922427,1.328894430787392
52,0.52,-0.4442598096486592,17.99801580303851,-1.984187806994139,10.58218280736503,18.98071827345758,1.340986295995632
53,0.53,-0.2570981050354337,19.43432511960647,-1.801703895234435,10.76466671912474,18.24839117597053,1.345754890229003
54,0.54,-0.05954890153339185,20.07551558080172,-1.623462300008108,10.94290831435107,17.82415952263266,1.346281167928996
55,0.55,0.1403102148298201,19.89630769184042,-1.446120222944567,11.12025039141461,17.73420770635406,1.345907927466202
