step,time,au,av,phase,phase_unwrapped,omega_inst,phase_drift,au_exact,av_exact
0,0,1,0,-0,-0,0,-0,1,-0
1,0.2,0.6702138992485689,-3.297861007514221,0.8363741080942807,0.8363741080942807,4.181870540471404,-0.05220247953739254,0.6305174821100763,-3.448454876683763
2,0.4,-0.1016266581293383,-4.420544566264818,1.672583545903741,1.672583545903741,4.181047189047299,-0.1045696293596059,-0.2048954095071392,-4.348622172033719
3,0.6000000000000001,-0.8064370971085347,-2.627559823527182,2.508826449009444,2.508826449009444,4.181214515528517,-0.1569033138855755,-0.8888977575067851,-2.035309728433741
4,0.8,-0.9793440445627188,0.8984903489852577,-2.937958077072637,3.345227230106949,4.182003905487527,-0.2090791204197435,-0.9160357423258035,1.782025441461348
5,1,-0.5063028849212232,3.831921247429615,-2.101622865315344,4.181562441864243,4.181676058786467,-0.2613204962941236,-0.2662553420414157,4.282506117246354
6,1.2,0.3006815831983221,4.237923433765821,-1.26543218620853,5.017753120971056,4.180953395534065,-0.3137064048189835,0.5802784466011828,3.618364506872992
7,1.4,0.9093448374646529,1.848709108897541,-0.4291465792299925,5.854038727949594,4.18142803489269,-0.3659973854721192,0.9980067521888636,0.2803780392136987
8,1.6,0.9182295156898462,-1.759862326645521,0.4072642815993331,6.69044958877892,4.18205430414663,-0.418163112274466,0.6782429624367717,-3.264797996225027
9,1.8,0.3214755308773546,-4.207677521479332,1.243554743260211,7.526740050439797,4.181452308304388,-0.4704492382452621,-0.1427186623198391,-4.397402463569354
10,2,-0.4873147774086826,-3.880225561381043,2.079744435937661,8.362929743117249,4.180948463387258,-0.5228361331994833,-0.8582161856688175,-2.280480262083765
11,2.2,-0.9746858053118208,-0.9934847176504137,2.916074992302928,9.199260299482516,4.181652781826331,-0.5750821644658899,-0.9395219546681945,1.52163711786779
12,2.4,-0.8191811710093864,2.548531060674667,-2.530707598675614,10.03566301568356,4.18201358100522,-0.6272560358965187,-0.3265538488202366,4.19931787057023
13,2.6,-0.1233674085332902,4.409606564086237,-1.694460436424066,10.87191017793511,4.181235811257752,-0.679585461276643,0.5277261336052146,3.773849542795785
14,2.8,0.653816067168134,3.362228192928023,-0.8582537977355814,11.70811681662359,4.181033193442417,-0.7319554102198325,0.9920349548291275,0.5596383526014905
15,3,0.9997606402241073,0.09721753763178091,-0.02188337881694263,12.54448723554223,4.1818520945932,-0.7841615789328653,0.7232646301628758,-3.068126012846734
16,3.2,0.6862908870414653,-3.231915069458123,0.8144942748099465,13.38086488916912,4.181888268134438,-0.8363605129376506,-0.07997296780998368,-4.428652529434597
17,3.4,-0.07983725718604286,-4.429366372816927,1.650706684560149,14.21707729891932,4.181062048751013,-0.8887246908191209,-0.824113338763718,-2.51655967115231
18,3.6,-0.7933069659971145,-2.705330715293827,2.486945437725957,15.05331605208513,4.18119376582904,-0.9410625252849876,-0.9592627668512714,1.255182794565166
19,3.8,-0.9835334528970784,0.803065846294102,-2.959841220905965,15.8897147006328,4.181993242738319,-0.9932404643689967,-0.3855505501102993,4.099389061586544
20,4,-0.5250486153183638,3.781782529492964,-2.12350141886089,16.72605450267787,4.181699010225387,-1.045477249955592,0.4730700426878686,3.914290144037109
21,4.2,0.2797436933246721,4.266140556937379,-1.287309545961953,17.56224637557681,4.180959364494679,-1.097861964688331,0.9821084144648236,0.8366676701465805
22,4.4,0.9000248382750696,1.936670892566648,-0.4510287708795471,18.39852715065922,4.181403875412034,-1.150157777237595,0.76540300660709,-2.859222958549648
23,4.600000000000001,0.9266746195456474,-1.670173079860779,0.3853818826339789,19.23493780417274,4.182053267567621,-1.202323711355746,-0.01690846141405627,-4.442247791378682
24,4.800000000000001,0.3421155820339979,-4.175417295255647,1.22167721141091,20.07123313294967,4.18147664388465,-1.254604970210487,-0.7867251676413801,-2.742606826108617
25,5,-0.4680933828993096,-3.926672354077426,2.057866127074214,20.90742204861298,4.180944578316532,-1.306992642178855,-0.9751794822136869,0.9837246905468485
26,5.2,-0.9695609649869085,-1.088003466798631,2.894191974412607,21.74374789595137,4.181629236691965,-1.359243382472137,-0.4430102558201825,3.983118056054852
27,5.4,-0.8315330870145048,2.468282246522583,-2.552588887254509,22.58015234146384,4.182022227562335,-1.411415524591341,0.4165280601163206,4.03912644475492
28,5.600000000000001,-0.1450491005253056,4.396557618369351,-1.716337361511837,23.41640386720651,4.181257628713354,-1.463740586480345,0.9682667032056582,1.110361615687334
29,5.800000000000001,0.6371052406057574,3.424985792941301,-0.8801333419369561,24.25260788678139,4.181020097874409,-1.516113154537134,0.8044901073161908,-2.638921624445203
30,6,0.9990426756347184,0.1943885573483873,-0.04376675629424165,25.08897447242411,4.181832928213589,-1.568323156526091,0.04622345048928297,-4.438134051949383
31,6.2,0.7020393340420813,-3.164421973274669,0.792614301394405,25.92535553011275,4.181905288443236,-1.620518686469119,-0.7462007200823081,-2.957720590959027
32,6.4,-0.05800963659482615,-4.436067733094366,1.628829846518713,26.76157107523706,4.181077725621535,-1.672879728976483,-0.9872086488393266,0.7083449723561517
33,6.600000000000001,-0.7797970634224554,-2.781806535181958,2.465064561369983,27.59780579008833,4.181173574256341,-1.725221601756889,-0.4987039030846165,3.850968367829701
34,6.800000000000001,-0.987252024683222,0.7072569225742144,-2.981724410984868,28.43420212491306,4.181981674123666,-1.777401854563827,0.358325590256565,4.147860785582909
35,7,-0.5435429947155767,3.729833377102163,-2.145380103455552,29.27054643244238,4.181721537646596,-1.829634134666183,0.9505650009729699,1.379629109508025
36,7.2,0.2586718846708692,4.292315416762272,-1.309186829870513,30.10673970602742,4.18096636792519,-1.882017448712819,0.8403701117343136,-2.408100240837385
37,7.4,0.8902739797629732,2.023705534158817,-0.4729108455393194,30.94301569035861,4.181379921655971,-1.934318052013296,0.1091710928095968,-4.416327710550928
38,7.600000000000001,0.9346761062065335,-1.579684269723122,0.3634993795073402,31.77942591540527,4.182051125233293,-1.986484414598312,-0.7027015466192911,-3.161043415621672
39,7.800000000000001,0.3625918558778772,-4.141158233563374,1.199799588362026,32.61572612425996,4.181501044273418,-2.038760793375303,-0.9953023125080982,0.4301414400341139
40,8,-0.4486479030640154,-3.971239355855546,2.035987939058117,33.45191447495605,4.180941753480469,-2.091149030310881,-0.5524094694225964,3.703466811064677
41,8.200000000000001,-0.9639719769216848,-1.182001382721216,2.872309021492505,34.28823555739044,4.181605412171918,-2.143404535508168,0.2986946569999034,4.240059697547373
42,8.4,-0.8434869320566567,2.386851831371395,-2.574470306258499,35.12464153681902,4.182029897142933,-2.19557514371126,0.9290738755252193,1.643396717923272
43,8.6,-0.1666613546165767,4.381403943029342,-1.738214328121387,35.96089751495613,4.181279890685567,-2.247895753205817,0.8728999843809205,-2.167678976161461
44,8.800000000000001,0.620089419308763,3.486103796224072,-0.9020127464941137,36.7970990965834,4.181007908136336,-2.300270759210221,0.1716835250463464,-4.37691569806784
45,9,0.9978464499954578,0.2914665106429514,-0.06565011919875065,37.63346172387877,4.181813136476841,-2.352484719546524,-0.6564010565169066,-3.351764754546148
46,9.200000000000001,0.7174517010915546,-3.095413999681895,0.7707341831329424,38.46984602621046,4.181921511658451,-2.404677004846512,-0.9994282078652187,0.1502231507444063
47,9.4,-0.03615424557803051,-4.440645467013915,1.606953024902825,39.30606486798035,4.181094208849438,-2.457034750708296,-0.6039128578290178,3.541201400070119
48,9.600000000000001,-0.7659138569326617,-2.85695064653243,2.443183826219575,40.1422956692971,4.181154006583738,-2.509380537023219,0.2378729788007153,4.315355630089391
49,9.800000000000001,-0.9904979796638235,0.6111094192207234,-3.003607646703922,40.97868950355318,4.181969171280444,-2.561563290398809,0.9038790011399183,1.900612932516876
50,10,-0.5617771696069189,3.676098681348244,-2.167258919380282,41.81503823087682,4.181743636618209,-2.613791150706838,0.9019500450611089,-1.91861626873659
