step,time,au,av,phase,phase_unwrapped,omega_inst,phase_drift
0,0,1,0,-0,-0,0,-0
1,0.01,0.994872497119324,-1.025500576135274,0.1154879809873083,0.1154879809873083,11.54879809873083,0.02663032222414094
2,0.02,0.9795431462934823,-2.040369589033331,0.2302600659601982,0.2302600659601982,11.47720849728899,0.05254474843386356
3,0.03,0.9541708533770196,-3.034088994259761,0.3436555372700076,0.3436555372700076,11.33954713098094,0.0770825609805057
4,0.04,0.9190185760277904,-3.99636647558696,0.4551155115226985,0.4551155115226985,11.14599742526908,0.09968487647002916
5,0.05,0.8744505183820948,-4.917245053553446,0.5642149501278261,0.5642149501278261,10.90994386051276,0.1199266563119895
6,0.06,0.8209282489277673,-5.787208837313798,0.6706776683112543,0.6706776683112543,10.64627181834283,0.1375317157322504
7,0.07000000000000001,0.7590057861587869,-6.597283716482225,0.7743756701632575,0.7743756701632575,10.36980018520031,0.1523720588210862
8,0.08,0.6893237082849583,-7.339131858283506,0.8753166263367994,0.8753166263367994,10.0940956173542,0.1644553562314608
9,0.09,0.6126023541997605,-8.005138958756074,0.9736242299663525,0.9736242299663525,9.83076036295531,0.1739053010978466
10,0.1,0.5296341929383324,-8.588493293529538,1.069515789672953,1.069515789672953,9.589155970660004,0.1809392020412793
11,0.11,0.4412754478600183,-9.083255722133298,1.163280319003177,1.163280319003177,9.376452933022454,0.1858460726083365
12,0.12,0.3484370696592665,-9.484419918017059,1.255259100918514,1.255259100918514,9.197878191533686,0.1889671957605061
13,0.13,0.2520751589567993,-9.787962222476374,1.345829590002706,1.345829590002706,9.057048908419176,0.1906800260815305
14,0.14,0.1531809445824857,-9.99088065238635,1.435392703339931,1.435392703339931,8.956311333722558,0.1913854806555888
15,0.15,0.05277042768595411,-10.09122272691997,1.524363041636114,1.524363041636114,8.8970338296183,0.1914981601886045
16,0.16,-0.04812619552431569,-10.08810191513399,1.613161306699866,1.613161306699866,8.879826506375169,0.1914387664891888
17,0.17,-0.1484752183117962,-9.981702642362119,1.702208058426587,1.702208058426587,8.904675172672098,0.1916278594527425
18,0.18,-0.2472501011574589,-9.773273926770406,1.791917917683496,1.791917917683496,8.970985925690872,0.192480059946484
19,0.19,-0.3434420300230167,-9.465111846341163,1.88269333056443,1.88269333056443,9.07754128809343,0.1943978140642508
20,0.2,-0.4360702450510225,-9.060531159260041,1.974917051741872,1.974917051741872,9.222372117744207,0.1977638764785257
21,0.21,-0.5241920334257258,-8.56382651568061,2.068942594157159,2.068942594157159,9.402554241528689,0.2029317601306451
22,0.22,-0.6069122850283386,-7.980223804841948,2.165082067448183,2.165082067448183,9.613947329102359,0.2102135746585014
23,0.23,-0.6833925154398313,-7.315822277456569,2.263591145388343,2.263591145388343,9.850907794016042,0.2198649938354946
24,0.24,-0.7528592676688934,-6.577528168355908,2.364651424967535,2.364651424967535,10.10602795791919,0.2320676146515193
25,0.25,-0.8146118116006833,-5.77298061800205,2.468351204278671,2.468351204278671,10.36997793111362,0.246909735199488
26,0.26,-0.868029068457288,-4.910470753318888,2.574666679993466,2.574666679993466,10.63154757147945,0.2643675521511151
27,0.27,-0.9125756964151893,-3.998854838261395,2.683446588294913,2.683446588294913,10.8779908301447,0.2842898016893951
28,0.28,-0.9478072828202091,-3.047462442742542,2.794404065531083,2.794404065531083,11.095747723617,0.3063896201623977
29,0.29,-0.9733745980603291,-2.066000605281469,2.907119546009056,2.907119546009056,11.27154804779732,0.3302474418772032
30,0.3,-0.989026875989239,-1.064454980500534,3.021057443452771,3.021057443452771,11.39378974437156,0.3553276805577519
31,0.31,-0.994614095731741,-0.05298896799987065,3.135597079397723,3.135597079397723,11.45396359449519,0.3810096577395363
32,0.32,-0.9900882496462519,0.9581581850970408,-3.033110053319652,3.250075253859933,11.447817446221,0.4066301734385789
33,0.33,-0.9755035920772254,1.958773328699842,-2.919350362588212,3.363834944591373,11.37596907314399,0.4315322054068518
34,0.34,-0.9510158732175735,2.938770443229877,-2.806912340156649,3.476272967022937,11.24380224315632,0.4551125690752476
35,0.35,-0.9168805718414135,3.888289832002123,-2.696305595216645,3.586879711962941,11.0606744940004,0.4768616552520841
36,0.36,-0.8734501497968298,4.797794576914679,-2.587919125489508,3.695266181690077,10.83864697271371,0.4963904662160541
37,0.37,-0.8211703599036486,5.658163401721521,-2.482008694296753,3.801176612882832,10.59104311927549,0.5134432386456416
38,0.38,-0.7605756472363787,6.460779131732485,-2.378697407492488,3.904487899687098,10.33112868042653,0.5278968666867394
39,0.39,-0.6922836916408258,7.197611987378081,-2.277986315477437,4.005198991702149,10.0711092015051,0.539750299938623
40,0.4,-0.6169891466983565,7.861297001115794,-2.179771133952486,4.1034141732271,9.821518152495115,0.5491078227004071
41,0.41,-0.535456637181976,8.445204902160292,-2.083861462531295,4.199323844648291,9.590967142119036,0.5561598353584301
42,0.42,-0.4485130833155958,8.943505871115757,-1.989999747167744,4.293185560011842,9.386171536355148,0.561163891958814
43,0.43,-0.3570394258275231,9.351225626498788,-1.897878262931054,4.385307044248532,9.212148423669033,0.5644277174323373
