step,time,au,av,phase,phase_unwrapped,omega_inst,phase_drift
23,0.23,-0.4586878059733667,-7.914957438363614,2.046330794225305,2.046330794225305,8.887422365582479,0.002604642672456858
24,0.24,-0.5358647117280315,-7.52042371256937,2.135236009253482,2.135236009253482,8.890521502817721,0.002652198937466821
25,0.25,-0.608798538124238,-7.06634156667193,2.224175694228727,2.224175694228727,8.893968497524433,0.00273422514954369
26,0.26,-0.6769117759076331,-6.556305990007083,2.313152246341176,2.313152246341176,8.897655211244963,0.002853118498825857
27,0.27,-0.7396650853800253,-5.994355904471345,2.40216684432515,2.40216684432515,8.901459798397397,0.003010057719632808
28,0.28,-0.7965615732731604,-5.384941674155647,2.49121942591285,2.49121942591285,8.905258158769984,0.003204980544165181
29,0.29,-0.8471507263918241,-4.732888949577096,2.58030876198139,2.58030876198139,8.908933606854005,0.003436657849537728
30,0.3,-0.8910319727049177,-4.043360313041646,2.669432520781593,2.669432520781593,8.912375880020333,0.003702757886574037
31,0.31,-0.9278578497350517,-3.321815092985171,2.758587283288268,2.758587283288268,8.91547625066748,0.003999861630081369
32,0.32,-0.9573367587028535,-2.573966700575151,2.847768588993023,2.847768588993023,8.918130570475428,0.004323508571668189
33,0.33,-0.9792352781975048,-1.805737198355107,2.936971088054878,2.936971088054878,8.920249906185511,0.004668348870356276
34,0.34,-0.9933800134551379,-1.023209853171522,3.026188768529863,3.026188768529863,8.921768047498528,0.005028370582174091
35,0.35,-0.9996589664833242,-0.232580752465604,3.1154151744715,3.1154151744715,8.922640594163626,0.005397117760642889
36,0.36,-0.9980224201462977,0.5598900198709337,-3.078541719218516,3.20464358796107,8.92284134895713,0.005767872487047132
37,0.37,-0.9884833316700647,1.347927675375648,-2.989318093844281,3.293867213335305,8.92236253742346,0.006133839098114269
38,0.38,-0.9711172314939431,2.125292359848671,-2.900105917431089,3.383079389748497,8.921217641319227,0.006488356748139079
39,0.39,-0.9460616265609449,2.885828626750959,-2.810911494913231,3.472273812266355,8.919442251785796,0.006825120502829574
40,0.4,-0.9135149123828256,3.623514208872896,-2.721740569535379,3.561444737644207,8.91709253778518,0.007138387117514355
41,0.41,-0.8737348024023962,4.332507787212999,-2.632598130517705,3.650587176661881,8.914243901767398,0.007423167372020867
42,0.42,-0.8270362862632546,5.007195440615321,-2.543488236144392,3.739697071035195,8.91098943733137,0.007675402982167068
43,0.43,-0.7737891331578,5.642235180475601,-2.454413882685324,3.828771424494263,8.907435345906782,0.007892097678067866
44,0.44,-0.7144149623888116,6.232598973322041,-2.365376941267447,3.91780836591214,8.903694141787703,0.008071380332777434
45,0.45,-0.6493839068452417,6.773612135391938,-2.276378134251987,4.0068071729276,8.899880701545985,0.008212528585069823
46,0.46,-0.5792108944810975,7.260990337436925,-2.18741700529016,4.095768301889427,8.896112896182721,0.008315998783730016
47,0.47,-0.5044515724785794,7.690874063066719,-2.098491891608701,4.184693415570886,8.892511368145943,0.008383453702021981
48,0.48,-0.4256979040126026,8.059859630128646,-2.009599958507611,4.273585348671976,8.889193310109041,0.008417728039945338
49,0.49,-0.3435734764313079,8.365025886130281,-1.920737321583744,4.362447985595843,8.886263692386624,0.008422706200644114
50,0.5,-0.2587285638437181,8.603956631387678,-1.831899206396851,4.451286100782736,8.88381151868937,0.008403162624370353
51,0.51,-0.1718349830567957,8.774759525996792,-1.74308009104266,4.540105216136928,8.8819115354191,0.008364619215393887
52,0.52,-0.08358077707042269,8.876081671277817,-1.654273847969218,4.628911459210369,8.880624307344124,0.008313203525667667
53,0.53,0.005335235988500303,8.907120940506779,-1.56547393243743,4.717711374742157,8.879991553178794,0.008255460294288142
54,0.54,0.09420900117022894,8.867632095838944,-1.476673609385718,4.806511697793869,8.880032305171241,0.008198124582833977
55,0.55,0.1823368014530773,8.757927960730743,-1.38786616631452,4.895319140865068,8.880744307119841,0.008147908890864919
56,0.5600000000000001,0.2690208249516901,8.578876738991807,-1.299045101794037,4.98414020538555,8.882106452048248,0.008111314648179935
57,0.5700000000000001,0.3535746876516369,8.33189580099754,-1.210204328117184,5.072980979062404,8.884077367685343,0.008094429561865901
58,0.58,0.4353288717873616,8.018941026147397,-1.12133838940667,5.161846917772917,8.886593871051398,0.008102709509212325
59,0.59,0.5136360317393407,7.642490964248415,-1.032442637932663,5.250742669246924,8.889575147400734,0.008140802220052201
60,0.6,0.5878761189195023,7.205526471783928,-0.9435133452754029,5.339671961904184,8.89292926572595,0.008212436114145127
61,0.61,0.6574612866383174,6.711507071979104,-0.8545478026393923,5.428637504540195,8.896554263601068,0.008320319986988345
62,0.62,0.721840543231389,6.164344246635244,-0.7655444455511089,5.517640861628478,8.900335708828326,0.00846601831210414
63,0.63,0.7805041185799004,5.568370823067006,-0.6765029424159048,5.606682364763682,8.904150313520358,0.008649862684140253
64,0.64,0.8329875036417018,4.928306189293263,-0.5874241801329958,5.695761127046591,8.907876228290938,0.008870966203882169
65,0.65,0.8788751265345361,4.249218389273624,-0.4983101887308198,5.784875118448767,8.911399140217561,0.009127298842890319
66,0.66,0.9178036395892496,3.536484221669076,-0.4091640919721531,5.874021215207433,8.914609675866629,0.009415736838390032
67,0.67,0.9494647969848693,2.795747257454845,-0.3199900682513575,5.963195238928229,8.917402372079579,0.009732101796018355
68,0.68,0.9736078990340445,2.032873152380212,-0.2307932253939012,6.052392081785685,8.919684285745603,0.01007128589030692
69,0.6900000000000001,0.9900417778865789,1.253902618126657,-0.1415793787326094,6.141605928446976,8.921384666129121,0.01042747378843067
70,0.7000000000000001,0.9986363078256624,0.465003369690052,-0.05235483840362751,6.230830468775959,8.922454032898212,0.01079435535424533
71,0.71,0.9993234336519823,-0.3275782044286178,0.03687373796230184,6.320059045141888,8.922857636593042,0.0111652729570082
72,0.72,0.9920977123114683,-1.117566063674147,0.126099508543028,6.409284815722614,8.922577058072616,0.01153338477456778
73,0.73,0.9770163593126489,-1.898704536089755,0.2153157030596109,6.498501010239197,8.921619451658273,0.01189192052798305
74,0.74,0.9541987944422813,-2.664808437983774,0.3045159047360243,6.58770121191561,8.920020167641322,0.0122344634412288
75,0.75,0.9238256922978013,-3.409811990912177,0.3936942464185011,6.676879553598087,8.917834168247644,0.01255514636053778
76,0.76,0.8861375510612735,-4.127816256393428,0.4828455325006795,6.766030839680266,8.915128608217852,0.01284877367954884
77,0.77,0.8414327915970004,-4.813135636461149,0.5719653863875057,6.855150693567092,8.911985388682623,0.01311096880320761
78,0.78,0.7900653966168213,-5.46034335957468,0.6610504391415002,6.944235746321087,8.908505275399474,0.01333836279403489
79,0.79,0.7324421056137893,-6.064314841031741,0.750098467841316,7.033283775020903,8.90480286998158,0.01352873273068411
80,0.8,0.6690191913839006,-6.620268004945982,0.839108433645448,7.122293740825034,8.90099658041316,0.01368103977164825
81,0.8100000000000001,0.6002988477917235,-7.123800713489421,0.9280804761951712,7.211265783374757,8.897204254972284,0.01379542355820362
82,0.8200000000000001,0.5268252157804976,-7.570925688755787,1.017015918231782,7.300201225411367,8.893544203661012,0.01387320683164628
83,0.8300000000000001,0.4491800750215665,-7.958102463030419,1.105917248581764,7.389102555761349,8.890133034998186,0.01391687841846068
84,0.84,0.3679782355222333,-8.282265436836205,1.194788037068224,7.477973344247809,8.887078848646103,0.01393000814175416
85,0.85,0.283862669256021,-8.540847816406256,1.283632801404269,7.566818108583854,8.884476433604409,0.01391711371463167
86,0.86,0.1974994207880506,-8.731801877187831,1.372456867860195,7.65564217503978,8.88240664559267,0.01388352140739091
87,0.87,0.1095723336231798,-8.853615555786318,1.461266218212485,7.74445152539207,8.880935035228969,0.01383521299651314
88,0.88,0.02077763280068904,-8.90532460871184,1.55006729738203,7.833252604561615,8.880107916954476,0.01377863340289043
89,0.89,-0.06818158953556439,-8.886519858538874,1.638866799321679,7.922052106501265,8.879950193964962,0.01372047657937259
90,0.9,-0.1566009389440463,-8.797350023157517,1.727671464863175,8.010856772042761,8.880466554149617,0.01366748335770129
91,0.91,-0.2437802928458417,-8.638520757201565,1.816487884383869,8.099673191563454,8.881641952069323,0.01362624411522795
92,0.92,-0.3290293447049304,-8.411289614616168,1.905322283459331,8.188507590638915,8.883439907546091,0.01360298442752139
93,0.93,-0.4116730735871766,-8.117456161833072,1.994180312754107,8.277365619933692,8.885802929477641,0.01360335495913034
94,0.9400000000000001,-0.4910570906405738,-7.75934724884636,2.08306688016674,8.366252187346324,8.888656741263283,0.01363226360859571
95,0.9500000000000001,-0.5665528184366864,-7.339798310376161,2.171986015485413,8.455171322664999,8.891913531867417,0.01369374016410241
96,0.96,-0.6375624661440622,-6.862131231098988,2.2609407333734,8.544126040552985,8.89547178879875,0.01379079928892324
97,0.97,-0.7035237642635472,-6.330128392798033,2.349932911148447,8.633118218328033,8.899217777504724,0.01392531830080301
98,0.98,-0.7639144188949429,-5.748002533481077,2.438963233046225,8.72214854022581,8.903032189777697,0.01409798143541252
99,0.99,-0.8182562464557458,-5.120362978679514,2.528031199099585,8.81121650627917,8.906796605335991,0.01430828872560497
100,1,-0.8661189573156121,-4.452179193293749,2.617135141197474,8.900320448377059,8.910394209788912,0.01455457206032662
101,1.01,-0.9071235627228461,-3.748741888153093,2.706272233250727,8.989457540430312,8.913709205325297,0.01483400535041213
102,1.02,-0.9409453786089949,-3.015621289076615,2.79543855705033,9.078623864229915,8.916632379960269,0.01514267038684736
103,1.03,-0.9673165983050198,-2.258622650128388,2.884629259584794,9.167814566764379,8.919070253446463,0.01547571415814453
104,1.04,-0.9860284112197071,-1.483739932809108,2.973838745977048,9.257024053156634,8.920948639225472,0.01582754178723178
105,1.05,-0.99693265346932,-0.6971085171134598,3.063060842284622,9.346246149464207,8.922209630757287,0.01619197933163719
106,1.06,-0.9999429811916923,0.09504297263907706,-3.130896359243419,9.435474255115754,8.922810565154641,0.01656242622001614
107,1.07,-0.9950355567079968,0.8864419241000775,-3.041669068429418,9.524701545929755,8.922729081400142,0.01693205827085187
108,1.08,-0.9822492385845402,1.670821700591238,-2.952449388533446,9.613921225825727,8.921967989597228,0.01729407940365668
109,1.09,-0.9616852728051323,2.441971455290321,-2.863243848207934,9.703126766151239,8.920554032551202,0.01764196096600124
110,1.1,-0.9335064895320966,3.193785199316786,-2.774058512834535,9.792312101524638,8.918533537339883,0.0179696375762326
111,1.11,-0.897936013610134,3.920309985075717,-2.684898809179189,9.881471805179984,8.915970365534591,0.01827168246841104
112,1.12,-0.855255498540767,4.615793028797698,-2.595769353691844,9.97060126066733,8.912945548734534,0.01854347919258892
113,1.13,-0.805802896888167,5.274727301722326,-2.506673801840542,10.05969681251863,8.909555185130095,0.01878137228072241
114,1.14,-0.7499697846828719,5.891895139336663,-2.417614732700671,10.1487558816585,8.905906913987131,0.01898278265742626
115,1.15,-0.6881982608645363,6.462409624330436,-2.328593563118068,10.23777705124111,8.902116958260279,0.01914629347686159
116,1.16,-0.6209774456749156,6.981753413593698,-2.239610496738381,10.32676011762079,8.898306637968835,0.01927170109338228
117,1.17,-0.5488396062997278,7.445814461443858,-2.150664528284905,10.41570608607427,8.894596845347628,0.0193600107836911
118,1.18,-0.4723559425365035,7.850918291201018,-2.061753498603904,10.50461711575527,8.891102968100022,0.01941338170152385
119,1.19,-0.3921320664029044,8.193856935518822,-1.972874167429888,10.59349644692928,8.887933117401651,0.01943505411237467
120,1.2,-0.3088032085688053,8.471914631300976,-1.884022294522922,10.68234831983625,8.885187290696621,0.01942926825617342
121,1.21,-0.2230291867089184,8.682889740676419,-1.795192760473765,10.77117785388541,8.882953404915732,0.01940114354216327
122,1.22,-0.1354891773886864,8.825112123369971,-1.706379743615644,10.85999087074353,8.881301685812019,0.019356501637116
123,1.23,-0.04687633754259706,8.897455845847894,-1.617576920457126,10.94879369390205,8.880282315851844,0.01930166603246697
124,1.24,0.04210768081282663,8.899347825236843,-1.528777656035771,11.0375929583234,8.87992644213557,0.01924327169065521
125,1.25,0.1307582835681568,8.830772725829199,-1.439975196049746,11.12639541830943,8.880245998602547,0.01918807291351321
126,1.26,0.2183735149919239,8.692273558924214,-1.35116288256628,11.21520773179289,8.881231348346567,0.01914272763381142
127,1.27,0.3042596193270502,8.484947308101063,-1.262334374175665,11.30403624018351,8.882850839061611,0.01911357726126006
128,1.28,0.3877365346616716,8.210435758823213,-1.17348383692354,11.39288677743563,8.885053725212437,0.01910645575021697
129,1.29,0.4681432750930958,7.870912327461626,-1.084606111914203,11.48176450244497,8.887772500933615,0.01912652199638565
130,1.3,0.5448431627978894,7.469065213497084,-0.9956968853657872,11.57067372899339,8.890922654841475,0.01917808978163293
131,1.31,0.6172288710427453,7.008076435474107,-0.9067528468984859,11.65961776746069,8.894403846730185,0.01926446948576732
132,1.32,0.6847272354594082,6.491596447858459,-0.817771793171128,11.74859882118804,8.898105372735714,0.01938786444995877
133,1.33,0.7468037919916455,5.923714858588991,-0.7287526738374709,11.8376179405217,8.901911933365795,0.01954932502044926
134,1.34,0.8029670065388915,5.308928050860214,-0.6396956208272649,11.92667499353191,8.905705301020632,0.01974871926748811
135,1.35,0.8527721663882399,4.652103919009502,-0.550601972602956,12.01576864175622,8.909364822430803,0.01998470872862868
136,1.36,0.8958249032704019,3.958443457422901,-0.4614742506539482,12.10489636370523,8.912772194900846,0.02025477191446967
137,1.37,0.9317843172171664,3.233439331929989,-0.3723160618520204,12.19405455250715,8.915818880192809,0.0205553019532303
138,1.38,0.9603656748188183,2.482832188400421,-0.2831319642127788,12.2832386501464,8.918409763924188,0.02088174082930472
139,1.39,0.9813426625823498,1.712565364305828,-0.1939273382159298,12.37244327614325,8.920462599684946,0.02122870806298671
140,1.4,0.9945491797610534,0.928738071434919,-0.1047082427572927,12.46166237160188,8.921909545863642,0.02159014475845566
141,1.41,0.999880655113499,0.1375569990543437,-0.01548121218046718,12.55088940217871,8.922703057682758,0.02195951657211559
142,1.42,0.9972948743825505,-0.6547131452438021,0.07374698780710331,12.64011760216628,8.922819998756985,0.02233005779651798
143,1.43,0.9868123123387397,-1.441799263518377,0.1629695799777459,12.72934019433692,8.922259217064259,0.0226949912039931
144,1.44,0.9685159701143413,-2.217469181361302,0.252179952668972,12.81855056702815,8.921037269122671,0.02304770513205412
145,1.45,0.9425507204147719,-2.975580758552542,0.3413718463233716,12.90774246068255,8.919189365439976,0.02338194002328642
146,1.46,0.9091221626895405,-3.710130786493761,0.4305395842236911,12.99691019858287,8.916773790032011,0.02369201916043906
147,1.47,0.868494993913118,-4.415302968790711,0.5196782994668947,13.08604891382607,8.913871524320342,0.02397307564047502
148,1.48,0.8209909090767024,-5.085513998492426,0.6087840857863102,13.17515470014549,8.910578631941483,0.02422120319672239
149,1.49,0.7669860525846294,-5.715457299922181,0.697854070827154,13.26422468518633,8.906998504084378,0.0244335294743987
150,1.5,0.7069080427155556,-6.300144673892562,0.7868864756895418,13.35325709004872,8.903240486238843,0.02460827557361966
151,1.51,0.641232589355811,-6.834945998056356,0.8758806955728891,13.44225130993206,8.899421988334659,0.02474483669379879
152,1.52,0.5704797272439396,-7.315626424317912,0.9648373601794953,13.53120797453867,8.895666460660571,0.02484384253723704
153,1.53,0.4952096945137013,-7.738380121729748,1.053758315842835,13.62012893020201,8.892095566334028,0.02490713943740985
154,1.54,0.4160184936427198,-8.099860052466578,1.1426465307965,13.70901714515568,8.888821495366621,0.0249376956279086
155,1.55,0.3335331733813333,-8.397203999810701,1.231505975140687,13.79787658949986,8.885944434418739,0.02493948120892853
156,1.56,0.2484068673333304,-8.628057209789894,1.320341506212536,13.88671212057171,8.883553107184909,0.02491735351761015
157,1.57,0.1613136240311522,-8.790591450645728,1.409158738800105,13.97552935315928,8.88172325875675,0.02487692734201197
158,1.58,0.07294306776478721,-8.883519802627266,1.497963871769843,14.06433448612902,8.880513296973895,0.02482440154858345
159,1.59,-0.01600506479101038,-8.906106708532224,1.586763480223497,14.15313409458267,8.879960845365346,0.02476635123906945
160,1.6,-0.1048264655823176,-8.858173449729216,1.675564304440598,14.24193491879977,8.880082421710071,0.0247095166930027
161,1.61,-0.1928178301249899,-8.740099458805267,1.764373047007616,14.33074366136679,8.88087425670178,0.02466060049685304
162,1.62,-0.2792824249934485,-8.552819514886441,1.853196168113581,14.41956678247276,8.882312110596395,0.02462606283964952
163,1.63,-0.3635356051195942,-8.297816510342692,1.942039679372816,14.50841029373199,8.884351125923466,0.02461191533571672
164,1.64,-0.4449102359741531,-7.9771096605691,2.030908952880142,14.59727956723932,8.886927350732591,0.02462353007987517
165,1.65,-0.5227619764475547,-7.593238434111221,2.119808553717633,14.68617916807681,8.889960083749131,0.02466547215419901
166,1.66,-0.5964743810620787,-7.149242488793573,2.208742092756746,14.77511270711592,8.893353903911276,0.0247413524301443
167,1.67,-0.665463781520909,-6.648637602972485,2.297712109852384,14.86408272421156,8.897001709564035,0.024853710762617
168,1.68,-0.7291839077291384,-6.095387638673403,2.386720005665065,14.95309062002424,8.900789581268135,0.02500394781213089
169,1.69,-0.787130211067993,-5.493873029097504,2.475766010148321,15.0421366245075,8.90460044832561,0.0251922935322213
170,1.7,-0.8388438581504031,-4.848856387384528,2.56484915308322,15.1312197674424,8.908314293489809,0.02541777770395193
171,1.71,-0.8839153663399689,-4.165445250528632,2.653967247045945,15.22033786140512,8.911809396272467,0.02567821290350913
172,1.72,-0.9219878504283511,-3.449051567147791,2.743116950654296,15.30948756501347,8.914970360835099,0.02597025774869266
173,1.73,-0.9527598490886667,-2.705348164915344,2.83229393717231,15.39866455153149,8.917698651801402,0.02628958550353921
174,1.74,-0.9759877069367832,-1.94022340470797,2.921493082394745,15.48786369675392,8.919914522243381,0.02663107196280556
175,1.75,-0.991487499298696,-1.159735067674621,3.010708579391768,15.57707919375094,8.92154969970224,0.0269889101966605
176,1.76,-0.9991364908519331,-0.3700632429726924,3.099934028641068,15.66630464300024,8.92254492492998,0.02735670068279283
177,1.77,-0.9988741140281964,0.4225386077172032,-3.0940226690366,15.75553325250216,8.922860950191762,0.02772765142154299
178,1.78,-0.9907024504905687,1.211794099808283,-3.004797762496259,15.8447581590425,8.922490654034114,0.02809489919871666
179,1.79,-0.9746862089536461,1.991454207576236,-2.915583207914641,15.93397271362412,8.921455458161802,0.02845179501716721
180,1.8,-0.9509522073243278,2.755346118287391,-2.826385299107671,16.02317062243109,8.919790880696958,0.02879204506096933
181,1.81,-0.9196883710741155,3.497421131755077,-2.737209879525777,16.11234604201298,8.917541958189538,0.02910980587969902
182,1.82,-0.8811422522716974,4.21180262872856,-2.648062140609764,16.201493780929,8.914773891601151,0.02939988603254307
183,1.83,-0.8356190709689088,4.892833631829138,-2.55894634717873,16.29060957436003,8.911579343103419,0.02965802070040979
184,1.84,-0.7834792923370908,5.535122094534451,-2.469865663742751,16.37969025779601,8.908068343597712,0.02988104537321945
185,1.85,-0.7251357676221242,6.13358284845886,-2.38082213791517,16.46873378362359,8.904352582758072,0.03006691243763271
186,1.86,-0.6610504684431003,6.683476987345899,-2.291816710249805,16.55773921128895,8.900542766536638,0.03021468133983163
187,1.87,-0.5917308351891851,7.180449663437144,-2.202849147735756,16.646706773803,8.896756251404973,0.0303245850907139
188,1.88,-0.5177257590382008,7.620565566759743,-2.113917976802012,16.73563794473675,8.893117093374407,0.0303980972612905
189,1.89,-0.4396212295557007,8.000340329740286,-2.025020534641337,16.82453538689742,8.889744216067534,0.03043788065879838
190,1.9,-0.3580356914746051,8.316767286478836,-1.936153117686237,16.91340280385252,8.886741695510018,0.0304476388507311
191,1.91,-0.2736151518632605,8.567340635790075,-1.847311119996359,17.0022448015424,8.884199768987948,0.03043197777744311
192,1.92,-0.1870280699699342,8.75007574287519,-1.758489140224234,17.09106678131453,8.882197977212604,0.03039629878640326
193,1.93,-0.09896006293655109,8.863525663801431,-1.669681127806603,17.17987479373216,8.880801241762974,0.03034665244086554
194,1.94,-0.01010847187038388,8.906792549432003,-1.580880593287658,17.2686753282511,8.880053451894547,0.03028952819664354
195,1.95,0.07882316083778353,8.879533992201502,-1.492080826953575,17.35747509458519,8.879976633408397,0.03023163576756005
196,1.96,0.1671306581085429,8.781965461950371,-1.403275093097744,17.44628082844102,8.880573385583183,0.03017971086022442
197,1.97,0.2541147813729833,8.614859190937715,-1.314456831875132,17.53509908966363,8.881826122261309,0.03014031331967004
198,1.98,0.3390867701662865,8.379538567722932,-1.225619882271559,17.6239360392672,8.88369496035714,0.03011960416007398
199,1.99,0.421373799631614,8.077867325342552,-1.136758681555974,17.71279723998279,8.886120071558416,0.03012314611249067
200,2,0.5003243070930137,7.712234166937389,-1.047868415858521,17.80168750568024,8.889026569745432,0.03015575304677753
201,2.01,0.5753131473706331,7.285533888586499,-0.9589451596088011,17.89061076192996,8.892325624971924,0.03022135053332775
202,2.02,0.6457465419699865,6.801145031284189,-0.8699860272105088,17.97956989432826,8.895913239829602,0.03032282416845788
203,2.03,0.7110667837947359,6.262903333665695,-0.7809892887458656,18.0685666327929,8.899673846464189,0.0304619038699343
204,2.04,0.7707566551166254,5.675070930712216,-0.6919544041199319,18.15760151741884,8.903488462593691,0.03063912973270178
205,2.05,0.8243435210327843,5.042302252519558,-0.6028820105866437,18.24667391095213,8.907239353329123,0.03085386450282712
206,2.06,0.87140306937377,4.36960741567758,-0.5137739192536525,18.33578200228512,8.910809133299018,0.03110429707264828
207,2.07,0.9115626712988649,3.662312969341424,-0.424633099612695,18.42492282192607,8.914081964095834,0.03138745795044073
208,2.08,0.9445043345069339,2.926019672272343,-0.3354635888062422,18.51409233273253,8.916951080645113,0.03169930999372284
209,2.09,0.969967221658901,2.166557758121111,-0.2462703271888729,18.6032855943499,8.919326161736953,0.03203491284792648
210,2.1,0.987749713640114,1.389940638121459,-0.157058985083214,18.69249693645556,8.921134210565789,0.03238859619041534
211,2.11,0.9977110045204979,0.6023175379553158,-0.0678358076807424,18.78172011385803,8.9223177402472,0.03275411482972146
212,2.12,0.9997722172960118,-0.1900749828524461,0.02139256067011336,18.87094848220888,8.922836835085384,0.03312482441740627
213,2.13,0.9939170299345974,-0.9809624894303686,0.1106192969715584,18.96017521851033,8.922673630144663,0.03349390195568702
214,2.14,0.9801918050520512,-1.764082487078922,0.1998376332320719,19.04939355477084,8.921833626051317,0.03385457945303472
215,2.15,0.9587052225966208,-2.533234004007145,0.2890410729131405,19.13859699445191,8.920343968106982,0.0342003603709351
216,2.16,0.9296274190903762,-3.282326697241784,0.3782235993582355,19.22777952089701,8.918252644509444,0.03452522805286407
217,2.17,0.8931886396360409,-4.005429193625251,0.4673798795025292,19.3169358010413,8.915628014429634,0.03482384943399097
218,2.18,0.8496774134079167,-4.696816051999613,0.5565054308134828,19.40606135235225,8.912555131095139,0.03509174198177689
219,2.19,0.7994382689825602,-5.351012833071667,0.645596735352975,19.49515265689175,8.909130453949578,0.03532538775810323
220,2.2,0.7428690085463621,-5.962839254168006,0.734651335178632,19.58420725671741,8.905459982565638,0.03552232882059414
221,2.21,0.6804175600340381,-6.527450448296745,0.8236679346252006,19.67322385616398,8.90165994465716,0.0356812695039963
222,2.22,0.6125784290867183,-7.040375741167193,0.9126464710510829,19.76220239258986,8.897853642587854,0.03580214716670937
223,2.23,0.5398887801844388,-7.497554039288727,1.001588103685551,19.85114402522433,8.894163263447131,0.03588612103801125
224,2.24,0.462924182425017,-7.895365512595601,1.090495137254476,19.94005105879325,8.890703356892409,0.03593549584376987
225,2.25,0.382294054986042,-8.230659975199412,1.179370938141385,20.02892685968016,8.887580088690873,0.03595363796751272
226,2.26,0.2986368443562504,-8.500782150758907,1.268219853861292,20.11777577540007,8.884891571990543,0.03594489492424913
227,2.27,0.2126149677508263,-8.703593170325922,1.357047093018177,20.20660301455695,8.882723915688663,0.03591447531796987
228,2.28,0.1249095645758493,-8.837487464669476,1.445858546987156,20.29541446852593,8.881145396897745,0.03586827052377828
229,2.29,0.03621510225900383,-8.90140499869961,1.534660588641935,20.38421651018071,8.880204165478224,0.03581265341539464
230,2.3,-0.05276611995404252,-8.894839443909673,1.623459879728585,20.47301580126736,8.879929108664593,0.03575428573887152
231,2.31,-0.1413295297842137,-8.817842522124563,1.712263174671099,20.56181909620987,8.880329494251717,0.0356999219182228
232,2.32,-0.2287738623574903,-8.671023992530767,1.801077103816616,20.65063302535539,8.881392914551801,0.03565619230057138
233,2.33,-0.3144067159494283,-8.455546725856804,1.889907955953709,20.73946387749248,8.883085213709103,0.03562938567449692
234,2.34,-0.3975500348011589,-8.17311704448934,1.978761490149474,20.82831741168825,8.885353419576537,0.03562526110709285
235,2.35,-0.4775454750584437,-7.825971006967614,2.067642772845248,20.91719869438402,8.888128269577116,0.03564888503969854
236,2.36,-0.5537596151218509,-7.416857005713821,2.15655601539484,21.00611193693361,8.891324254959633,0.03570446882612544
237,2.37,-0.6255889723854042,-6.949014446996864,2.245504414384369,21.09506033592314,8.89483989895276,0.03579520905248756
238,2.38,-0.6924647854809911,-6.426148172120521,2.334490032081826,21.1840459536206,8.898561769745873,0.03592316798678041
239,2.39,-0.7538575200729601,-5.852398746273283,2.423513746518546,21.27306966805732,8.902371443671846,0.03608922366032985
240,2.4,-0.8092810600664867,-5.232309252432016,2.512575257137976,21.36213117867675,8.906151061943225,0.03629307551659622
