step,time,au,av,phase,phase_unwrapped,omega_inst,phase_drift,au_exact,av_exact
55,1.375,0.9839196867731063,0.7936690075196916,-0.1796014342852147,6.103583872894371,4.439582740473378,-0.005380167073383291,0.9848618240254007,0.7701348644930665
56,1.4,0.9976479224056068,0.3045898430803744,-0.06861056997659616,6.214574737202989,4.43963457234472,-0.005461376218724112,0.9980067521888636,0.2803780392136987
57,1.425,0.9991023377328029,-0.1882366169046746,0.04238079873090204,6.325566105910488,4.43965474829996,-0.005542080965184049,0.9988519185499348,-0.2128342567720372
58,1.45,0.9882650394375841,-0.6787472467128247,0.1533718551805876,6.436557162360173,4.439642257987384,-0.005623097969458257,0.9873869070018076,-0.7034235137292899
59,1.475,0.9652693561735978,-1.160907414406077,0.2643617986434381,6.547547105823023,4.439597738514019,-0.005705227960567605,0.9637530160986195,-1.185343549114548
60,1.5,0.9303981982465851,-1.628785219754921,0.3753498825972042,6.658535189776789,4.439523358150675,-0.005789217460759666,0.9282415176458323,-1.652655022707877
61,1.525,0.884080577056352,-2.076624475463697,0.4863354519300911,6.769520759109676,4.439422773315454,-0.005875721581832138,0.8812900669711847,-2.09959863498539
62,1.55,0.8268863270528273,-2.498915524818276,0.5973179752057696,6.880503282385355,4.439300931027164,-0.005965271760112856,0.8234773091172164,-2.520666106611242
63,1.575,0.7595190952171145,-2.890463022038745,0.7082970700290671,6.991482377208652,4.439163792931862,-0.006058250390775122,0.7555157474304064,-2.910668064274707
64,1.6,0.6828076842580439,-3.246449854686896,0.819272522786525,7.10245782996611,4.439018110298337,-0.006154871087275637,0.6782429624367717,-3.264797996225027
65,1.625,0.5976958560447789,-3.562496402374281,0.9302442981854315,7.213429605365016,4.438871015956261,-0.006255169142328043,0.5926112892253728,-3.578691489295128
66,1.65,0.5052307207524783,-3.834714421009771,1.041212541456522,7.324397848636107,4.438729730843616,-0.006358999325197345,0.499676080559033,-3.848480017357696
67,1.675,0.4065498544985535,-4.059754879304208,1.152177571185639,7.435362878365225,4.438601189164702,-0.006466043050038728,0.4005827003615408,-4.070838618307095
68,1.7,0.302867304035671,-4.23484915772639,1.263139863301022,7.546325170480607,4.438491684615269,-0.006575824388615814,0.2965524078778337,-4.243026871980449
69,1.725,0.1954586506253784,-4.357843115097011,1.37410002819933,7.657285335378915,4.43840659593233,-0.006687732944267388,0.1888673064754262,-4.362922673992483
70,1.75,0.08564531686358919,-4.427223585846121,1.485058780411962,7.768244087591547,4.438350088505326,-0.006801054185593181,0.07885454258294919,-4.429048389244417
71,1.775,-0.02522169044601512,-4.442136998922217,1.596016903780916,7.879202210960501,4.438324934758112,-0.006915004270599212,-0.03213005049673575,-4.44058906278246
72,1.8,-0.1357784014190792,-4.402399878922906,1.706975212957279,7.990160520136865,4.438332367054565,-0.007028768548194897,-0.1427186623198391,-4.397402463569354
73,1.825,-0.244664663667283,-4.3085011009334,1.817934513507695,8.101119820687281,4.438372022016613,-0.00714154145173751,-0.2515483626451586,-4.300020837386212
74,1.85,-0.3505408759277007,-4.161595879900023,1.928895562339169,8.212080869518754,4.438441953258961,-0.00725256607422331,-0.3572778986323809,-4.149644347261344
75,1.875,-0.4521044688552048,-3.963491554300303,2.039859030747084,8.323044337926669,4.438538736316618,-0.007361171120267684,-0.4586042248809923,-3.948126282268356
76,1.9,-0.5481059302058645,-3.716625353752487,2.150825471347681,8.434010778527266,4.438657624023866,-0.007466803973629865,-0.5542785625882083,-3.697950216985133
77,1.925,-0.6373641772994094,-3.424034413731112,2.261795290961065,8.544980598140651,4.438792784535382,-0.007569057814205138,-0.6431217899075891,-3.402199403108012
78,1.95,-0.7187810875800513,-3.089318408720248,2.372768730868315,8.6559540380479,4.438937596289965,-0.00766769136091483,-0.7240389738325317,-3.064518770448914
79,1.975,-0.7913550085570258,-2.716595269437722,2.483745854515533,8.766931161695119,4.439084945888768,-0.007762641167653683,-0.7960328645089493,-2.689070005627579
80,2,-0.8541930808932267,-2.310450517458354,2.594726544885828,8.877911852065413,4.439227614811772,-0.007854024251319203,-0.8582161856688175,-2.280480262083765
81,2.025,-0.9065222230289179,-1.875880853396944,2.705710509768394,8.988895816947979,4.439358595302652,-0.007942132822712722,-0.9098225697132483,-1.843785133524102
82,2.05,-0.9476986422300832,-1.418232682696295,2.816697296223573,9.099882603403159,4.439471458207159,-0.008027419821491577,-0.9502160026775692,-1.384366593617372
83,2.075,-0.9772157550008957,-0.9431363389687317,2.927686313035946,9.210871620215531,4.439560672494894,-0.008110476463079053,-0.9788986626755535,-0.9078866667898243
84,2.1,-0.9947104194650338,-0.4564368181623223,3.038676859135298,9.321862166314883,4.439621843974082,-0.00819200381768681,-0.9955170552192523,-0.4202176475833019
85,2.125,-0.9999674030129295,0.0358781343306549,-3.133517148463469,9.432853465895702,4.43965198323278,-0.00827277769082535,-0.9998663698007431,0.07263027142434138
86,2.15,-0.99292203024905,0.5277516867797077,-3.022525908432802,9.543844705926368,4.43964960122665,-0.00835361111411892,-0.9918930040438508,0.564583071199379
87,2.175,-0.9736609786879649,1.013132438107085,-2.911535538012056,9.654835076347114,4.439614816829768,-0.008435314147334338,-0.9716952243173728,1.049577764450411
88,2.2,-0.9424212123705231,1.486048867288221,-2.800546804410688,9.765823809948483,4.43954934405477,-0.008518653999923131,-0.9395219546681945,1.52163711786779
89,2.225,-0.8995870665612218,1.940682797455901,-2.689560394767688,9.876810219591484,4.439456385720051,-0.008604317810881668,-0.8957697089998743,1.974943317502997
90,2.25,-0.8456855193632401,2.371440978382614,-2.578576881819362,9.98779373253981,4.439340517933077,-0.008692878316512775,-0.8409777043055446,2.403909669411481
91,2.275,-0.7813797084314746,2.77302389615861,-2.467596696362283,10.09877391799689,4.439207418283162,-0.008784766313393533,-0.7758212151812302,2.803249451897091
92,2.3,-0.7074607725551519,3.140490973947197,-2.356620105715468,10.2097505086437,4.439063625872572,-0.008880249120538863,-0.7011032515207527,3.168041070800248
93,2.325,-0.6248381184623537,3.469321353476658,-2.245647200870336,10.32072341348884,4.438916193805243,-0.008979417729365835,-0.6177446619590257,3.493788714834911
94,2.35,-0.5345282326210468,3.75546951382789,-2.134677892069358,10.43169272228981,4.438772352039154,-0.009082182382346815,-0.5267727850321262,3.776477763438132
95,2.375,-0.4376421756405781,3.995415044609594,-2.023711912967347,10.54265870139183,4.438639164080501,-0.009188276734294121,-0.4293087879210021,4.01262426426756
96,2.4,-0.3353719131690209,4.186205953114978,-1.912748834167512,10.65362178019166,4.438523151993302,-0.009297271388419404,-0.3265538488202366,4.19931787057023
97,2.425,-0.2289756514309236,4.325494985932803,-1.801788083869766,10.76458253048941,4.43843001190986,-0.00940859454463272,-0.2197743532249043,4.334257709248322
98,2.45,-0.1197623578138948,4.4115685034295,-1.690828976225973,10.8755416381332,4.438364305751763,-0.009521560354798453,-0.1102862865813177,4.415780737572165
99,2.475,-0.00907565697273134,4.443367563863574,-1.579870744824994,10.98649986953418,4.438329256039156,-0.009635402407777605,0.0005609843482555461,4.442882239063041
100,2.5,0.101722699475839,4.420500952022054,-1.468912580304539,11.09745803405463,4.438326580818186,-0.009749311341282763,0.1114013415231458,4.415228205947865
101,2.525,0.2112695862361395,4.343249988801992,-1.357953670007706,11.20841694435147,4.43835641187328,-0.009862474498410378,0.2208687521100548,4.333159455580271
102,2.55,0.3182172745414307,4.2125650756213,-1.246993237905392,11.31937737645378,4.438417284092624,-0.009974115850052812,0.3276141039187137,4.197687430096026
103,2.575,0.421250012938832,4.03005399617081,-1.136030582461741,11.43034003189743,4.438506217746026,-0.01008353386036198,0.4303218323020154,4.010481731069154
104,2.6,0.5191002146432444,3.797962140182187,-1.025065111201368,11.5413055031578,4.438618850414942,-0.01019013605394825,0.5277261336052146,3.773849542795785
105,2.625,0.610564052371612,3.519144878087233,-0.9140963697835247,11.65227424457565,4.438749656713712,-0.01029346809006348,0.6186265653443986,3.490707197799885
106,2.65,0.6945162687194498,3.197032429739799,-0.8031240639960332,11.76324655036314,4.438892231499602,-0.01039323575653306,0.7019028408524982,3.164544234996864
107,2.675,0.7699240199435702,2.835587668189841,-0.6921480748784713,11.8742225394807,4.439039564702528,-0.01048932009292969,0.7765286360587618,2.799380393474114
108,2.7,0.8358595827796518,2.439257358696707,-0.5811684635944981,11.98520215076467,4.439184451358942,-0.01058178226291417,0.8415842382424711,2.399716071911031
109,2.725,0.8915117679904585,2.01291745816784,-0.4701854695719913,12.09618514478718,4.439319760900291,-0.01067086169436671,0.8962678808734761,1.970476864192971
110,2.75,0.9361959002558928,1.561813123066903,-0.3591994980665112,12.20717111629266,4.439438860219214,-0.01075696364284617,0.9399056248452785,1.516952854780392
111,2.775,0.9693622415332336,1.091494179120372,-0.2482111001517699,12.3181595142074,4.439535916589613,-0.01084063918206368,0.9719596643211245,1.044733421976804
112,2.8,0.9906027543735477,0.6077468481047636,-0.1372209467261769,12.429149667633,4.439606137023747,-0.01092255921042984,0.9920349548291275,0.5596383526014905
113,2.825,0.9996561219046053,0.1165225543798533,-0.02622979410752331,12.54014082025165,4.439646104746176,-0.01100348004573348,0.9998840819196153,0.06764611703228419
114,2.85,0.9964109627414455,-0.3761352874326345,0.08476155166706111,12.65113216602624,4.43965383098339,-0.01108420772510854,0.9954103103817712,-0.4251798114197977
115,2.875,0.9809072012917475,-0.8641656285431937,0.1957522756132823,12.76212288997246,4.439628957848869,-0.01116555723284662,0.9786687764400273,-0.912765684739808
116,2.9,0.9533355765617816,-1.341564349854051,0.3067415929846215,12.8731122073438,4.439572694853532,-0.01124831331546616,0.9498658082371927,-1.389102335067014
117,2.925,0.9140352955715438,-1.802458129364968,0.4177287878600155,12.98409940221919,4.439487795015767,-0.01133319189403181,0.9093563829789024,-1.848319233646051
118,2.95,0.8634898601376146,-2.241176705349352,0.5287132493485711,13.09508386370775,4.439378459542256,-0.01142080385943522,0.8576397520783718,-2.284756841144376
119,2.975,0.8023211184811743,-2.652322627165874,0.6396944997100429,13.20606511406922,4.439250014458922,-0.01151162695192021,0.795353288218606,-2.693036357667031
120,3,0.7312816147976475,-3.030837667516249,0.7506722195342338,13.31704283389341,4.439108792967675,-0.01160598058168816,0.7232646301628758,-3.068126012846734
121,3.025,0.6512453308561069,-3.372065047806994,0.8616462624346316,13.42801687679381,4.438961716015876,-0.01170401113525088,0.6422622221234018,-3.405403079028451
122,3.05,0.5631969336373794,-3.671806729691196,0.9726166623120386,13.53898727667122,4.438815995096322,-0.01180568471180088,0.5533443642841503,-3.700710843277765
123,3.075,0.468219661205533,-3.92637506485651,1.083583631988199,13.64995424634738,4.438678787046458,-0.01191078848959926,0.4576069094226692,-3.950409836071367
124,3.1,0.3674819959035734,-4.132638159300258,1.194547552235132,13.76091816659431,4.438556809877328,-0.01201894169662587,0.3562297572618632,-4.151422685310393
125,3.125,0.2622232887786913,-4.288058410690306,1.305508953741595,13.87187956810077,4.438456060258547,-0.01212961364412024,0.2504623129996928,-4.301272042861235
126,3.15,0.1537385121547668,-4.390723719223643,1.416468490298523,13.9828391046577,4.438381462277058,-0.01224215054115341,0.1416080892306512,-4.398111116204639
127,3.175,0.04336232792846523,-4.439371018880484,1.527426907332812,14.09379752169199,4.438336681371611,-0.01235580696082295,0.03100864103000429,-4.440746428911026
128,3.2,-0.06754733249938547,-4.433401815347577,1.638385005119147,14.20475561947833,4.438323911453368,-0.01246978262844678,-0.07997296780998368,-4.428652529434597
129,3.225,-0.1776259744884228,-4.37288954377541,1.749343599574704,14.31571421393388,4.438343778222292,-0.01258326162684931,-0.1899689636242742,-4.361978466950116
130,3.25,-0.2855193272106575,-4.258578674003364,1.860303482220485,14.42667409657966,4.43839530583128,-0.01269545243502535,-0.2976237197652831,-4.241545954422111
131,3.275,-0.3899000049356998,-4.091875544000033,1.971265381506979,14.53763599586616,4.438475971459689,-0.01280562660249274,-0.4016104637893172,-4.068839241545385
132,3.3,-0.4894838375123005,-3.874831062128025,2.082229926975539,14.64860054133472,4.438581818742422,-0.012913154587892,-0.5006476290343256,-3.845986822366105
133,3.325,-0.5830456692131526,-3.610115473940148,2.193197618441439,14.75956823280062,4.438707658636021,-0.01301753657594951,-0.593514649066839,-3.575735203024616
134,3.35,-0.6694344315207896,-3.300985510670817,2.304168801503939,14.87053941586312,4.438847322499997,-0.01311842696740939,-0.6790670003421121,-3.261415052914999
135,3.375,-0.7475873044646049,-2.95124432483442,2.415143650219591,14.98151426457877,4.438993948626136,-0.01321565170571581,-0.7562503076868167,-2.906900156425552
136,3.4,-0.8165427922117225,-2.565194694935006,2.5261221594461,15.09249277380528,4.439140369060305,-0.01330921593316603,-0.824113338763718,-2.51655967115231
137,3.425,-0.8754525521188519,-2.147586097635351,2.637104143764046,15.20347475812323,4.439279372717893,-0.01339930506917852,-0.8818197273702791,-2.095204280971068
138,3.45,-0.923591831716293,-1.703556270159954,2.748089247497903,15.31445986185708,4.439404149354276,-0.01348627478928144,-0.9286582810894348,-1.648026907595049
139,3.475,-0.9603683851217695,-1.238568002278172,2.859076962168449,15.42544757652763,4.439508586821875,-0.01357063357269261,-0.9640517462576691,-1.180538711308377
140,3.5,-0.9853297593230649,-0.7583419338254669,2.970066650409833,15.53643726476901,4.439587529655372,-0.01365301878526815,-0.9875639222280677,-0.6985011696232327
141,3.525,-0.9981688605972682,-0.2687861681108082,3.081057578698642,15.64742819305782,4.439637131552282,-0.01373416395042071,-0.9989050372498304,-0.2078550709456408
142,3.55,-0.9987277325900644,0.2240764086870727,-3.091136354955657,15.75841956658311,4.439654941011513,-0.01381486387909092,-0.9979353197101544,0.2853527016449059
143,3.575,-0.986999499636715,0.7141822275808762,-2.980145352849291,15.86941056868947,4.439640084254622,-0.0138959352266852,-0.98466672072533,0.7750436941613743
144,3.6,-0.9631284513413467,1.195501636048569,-2.869155520415864,15.9804004011229,4.439593297337099,-0.01397817624721753,-0.9592627668512714,1.255182794565166
145,3.625,-0.9274082674191202,1.662113077729538,-2.758167598677699,16.09138832286107,4.439516869526672,-0.01406232796301055,-0.9220365447287301,1.719852611461856
146,3.65,-0.8802784046225903,2.108275945992854,-2.647182234598501,16.20237368694027,4.439414563167866,-0.01414903733776995,-0.8734468425010795,2.163326401969131
147,3.675,-0.8223186902199792,2.528501206216034,-2.536199949955,16.31335597158377,4.439291385740079,-0.01423882614822958,-0.8140924955590982,2.580138649970132
148,3.7,-0.7542421885171304,2.917618930011839,-2.425221114956638,16.42433480658213,4.439153399934542,-0.01433206460382408,-0.7447050062976603,2.965152424922541
149,3.725,-0.6768864281857437,3.270841896499093,-2.314245930720668,16.5353099908181,4.439007369438757,-0.0144289538218132,-0.6661395288408318,3.313622691071687
150,3.75,-0.5912030983809389,3.583824487885276,-2.203274419439844,16.64628150209892,4.438860451232943,-0.01452951599495123,-0.5793643298426085,3.621254786823906
151,3.775,-0.498246340318807,3.852716157085275,-2.092306422668019,16.75724949887075,4.438719870872853,-0.01463359267708952,-0.4854488552518228,3.884257353561399
152,3.8,-0.3991597784298354,4.074208794032453,-1.981341609983757,16.86821431155501,4.438592507370503,-0.014740853446785,-0.3855505501102993,4.099389061586544
153,3.825,-0.2951624506487201,4.245577428456762,-1.870379494674211,16.97917642686456,4.438484612381915,-0.01485081159119517,-0.2809005938213894,4.263998557329803
154,3.85,-0.1875338108604493,4.364713754604897,-1.759419457707696,17.09013646383107,4.438401478660568,-0.01496284807864257,-0.1727887266921178,4.376057139498711
155,3.875,-0.07759798810267644,4.430152066016932,-1.648460778295791,17.20109514324297,4.438347176476201,-0.01507624212069558,-0.06254735475159409,4.434183761456485
156,3.9,0.03329250387184891,4.441087291945087,-1.537502669008839,17.31205325252992,4.438324371477983,-0.01519020628770562,0.04846487125693114,4.437662051692726
157,3.925,0.1437734062518982,4.397384898458855,-1.426544314511168,17.4230116070276,4.438334179906905,-0.01530392524399105,0.1588798003324046,4.386449142620324
158,3.95,0.2524854993015705,4.299582545514935,-1.315584911472313,17.53397101006645,4.438376121554215,-0.0154165956590937,0.2673366427566464,4.281176198889636
159,3.975,0.358091324520352,4.148883471987588,-1.204623707977507,17.64493221356126,4.438448139792273,-0.01552746561824847,0.3724987409121319,4.123140638708783
160,4,0.4592916390657149,3.947141691641445,-1.093660040335165,17.7558958812036,4.438546705693669,-0.01563587142986478,0.4730700426878686,3.914290144037109
161,4.025,0.5548414000278904,3.6968391853326,-0.9826933657600561,17.86686255577871,4.438666983004333,-0.01574127030871608,0.567811074449757,3.657198656715315
162,4.05,0.64356508188105,3.401055362920181,-0.8717232887107486,17.97783263282802,4.438803081972462,-0.01584326671336456,0.655554216719237,3.355034656363966
163,4.075,0.7243711386949112,3.063429182188721,-0.7607495808017931,18.08880634073697,4.438948316358101,-0.01594163225836809,0.7352180942978565,3.011522111003739
164,4.100000000000001,0.7962654331675063,2.688114375618897,-0.6497721915295009,18.19978373000927,4.439095570891646,-0.01603631644003656,0.8058209034890766,2.630894581654923
165,4.125,0.858363467231552,2.279728349504764,-0.5387912509409284,18.31076467059784,4.439237623542975,-0.0161274493054222,0.8664925121683084,2.217843046546052
166,4.15,0.9099012638456595,1.843295379623856,-0.4278070637752832,18.42174885776348,4.439367486625735,-0.01621533559373844,0.916485183575974,1.77745808796305
167,4.175,0.950244766006839,1.384184793270506,-0.3168200934996835,18.53273582803908,4.439478811024126,-0.0163004387720953,0.9551827916700057,1.315167154247397
168,4.2,0.9788976373926437,0.9080449175938808,-0.2058309407212702,18.6437249808175,4.439566111136423,-0.01638335944764435,0.9821084144648236,0.8366676701465805
169,4.225000000000001,0.9955073686844886,0.4207335857537227,-0.09484031295168402,18.75471560858708,4.439625110783333,-0.01646480513201709,0.996930211773943,0.3478568198871888
170,4.25,0.9998696143842531,-0.07175392977253126,0.01615100996871072,18.86570693150748,4.439652916815883,-0.01654555566558003,0.9994655149170324,-0.1452411316533977
171,4.275,0.9919307068436111,-0.5633586734788383,0.1271422136902951,18.97669813522906,4.439648148863363,-0.01662642539795556,0.9896830779885015,-0.6365490839586955
172,4.3,0.9717883165166161,-1.04803255268074,0.2381324902245716,19.08768841176334,4.439611061371191,-0.0167082223176358,0.9677034629422695,-1.120011997048511
173,4.325,0.9396902503406478,-1.519812741396711,0.3491210766589329,19.1986769981977,4.439543457374321,-0.01679170933723739,0.9337975537467891,-1.589671515773219
174,4.350000000000001,0.8960314030372964,-1.972895042871384,0.4601072933407419,19.30966321487951,4.439448667272296,-0.01687756610938962,0.8883832179223788,-2.039739402532336
175,4.375,0.8413488988104847,-2.401705295273536,0.5710905768175183,19.42064649835628,4.439331339071184,-0.01696635608656649,0.8320201566051615,-2.464668873408893
176,4.4,0.7763154832423587,-2.800967950176539,0.6820705076724044,19.53162642921117,4.439197234195341,-0.01705849868564258,0.76540300660709,-2.859222958549648
177,4.425,0.7017312466582956,-3.165770976548505,0.7930468311035204,19.64260275264229,4.439052937244791,-0.01715424870848281,0.6893527794845887,-3.218539044295137
178,4.45,0.6185137808281511,-3.49162628986304,0.9040194690064677,19.75357539054523,4.438905516117807,-0.01725368425949725,0.6048067431234389,-3.538188801621812
179,4.475000000000001,0.52768689004132,-3.774524973083442,1.014988524576242,19.86454444611501,4.43876222279095,-0.01735670214368312,0.5128068705426608,-3.814232762317962
